EntryName,Status,Week_1,Week_2,Planner,Contrarian,EV Hunter,Sprinter,Hoarder,Tourist,Picks_Used,Primary_Archetype,Archetype_Mix,Confidence
bcollection-137,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
bcollection-138,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
bcollection-139,Eliminated,LV,TB,45.2,5.1,82.7,86.6,62.8,15.6,2,Sprinter,Sprinter (87) / EV Hunter (83),Medium
bcollection-140,Eliminated,LV,TB,45.2,5.1,82.7,86.6,62.8,15.6,2,Sprinter,Sprinter (87) / EV Hunter (83),Medium
bcollection-141,Eliminated,LV,TB,45.2,5.1,82.7,86.6,62.8,15.6,2,Sprinter,Sprinter (87) / EV Hunter (83),Medium
bcollection-142,Eliminated,LV,BAL,70.2,11.5,81.9,85.8,32.1,63.4,2,Sprinter,Sprinter (86) / EV Hunter (82),Medium
bcollection-147,Alive,BAL,SF,92.2,20.8,82.8,82.8,11.8,67.8,2,Planner,Planner (92) / EV Hunter (83) / Sprinter (83),Medium
bcollection-148,Eliminated,BAL,LAC,80.0,22.4,82.0,81.2,25.4,72.4,2,EV Hunter,EV Hunter (82) / Sprinter (81) / Planner (80) / Tourist (72),Medium
bcollection-149,Eliminated,CHI,LAC,65.2,19.3,83.6,84.3,42.9,71.8,2,Sprinter,Sprinter (84) / EV Hunter (84) / Tourist (72),Medium
bcollection-150,Alive,CHI,GB,62.5,32.2,59.4,60.1,26.3,83.0,2,Tourist,Tourist (83),Medium
BCope-1,Alive,DET,SF,86.2,8.3,98.4,96.9,16.2,57.5,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
