EV,Win %,Pick %,Team,Opponent,Future Value (Stars),Year,Week
1.13,68.0%,1.9%,NO,MIN,4.5,2010,1
1.12,71.7%,10.7%,CHI,DET,1.0,2010,1
1.12,71.7%,10.5%,NYG,CAR,3.0,2010,1
1.1,66.5%,1.3%,NE,CIN,3.5,2010,1
1.07,65.6%,3.6%,ARI,STL,0.5,2010,1
1.04,63.1%,1.6%,DAL,WAS,2.5,2010,1
1.0,60.0%,1.1%,TB,CLE,1.0,2010,1
0.99,60.0%,1.7%,GB,PHI,4.0,2010,1
0.98,66.5%,16.5%,SD,KC,5.0,2010,1
0.96,60.0%,5.0%,SF,SEA,2.0,2010,1
0.96,71.7%,32.6%,TEN,OAK,1.5,2010,1
0.94,56.4%,0.4%,JAX,DEN,0.5,2010,1
0.94,60.0%,8.1%,MIA,BUF,1.0,2010,1
0.93,56.4%,1.7%,IND,HOU,3.5,2010,1
0.92,55.3%,0.6%,ATL,PIT,3.0,2010,1
0.91,54.2%,0.2%,NYJ,BAL,2.5,2010,1
0.77,45.8%,0.2%,BAL,NYJ,4.0,2010,1
0.75,44.7%,0.2%,PIT,ATL,3.5,2010,1
0.74,43.6%,0.0%,HOU,IND,1.5,2010,1
0.73,40.0%,0.1%,BUF,MIA,0.0,2010,1
0.73,43.6%,0.3%,DEN,JAX,1.0,2010,1
0.71,28.3%,0.1%,OAK,TEN,1.0,2010,1
0.71,40.0%,0.1%,SEA,SF,0.5,2010,1
0.69,33.5%,0.1%,KC,SD,2.0,2010,1
0.68,40.0%,0.0%,PHI,GB,3.0,2010,1
0.67,40.0%,0.7%,CLE,TB,0.5,2010,1
0.63,36.9%,0.1%,WAS,DAL,0.5,2010,1
0.6,34.4%,0.2%,STL,ARI,0.5,2010,1
0.57,33.5%,0.1%,CIN,NE,1.0,2010,1
0.55,28.3%,0.0%,CAR,NYG,0.5,2010,1
0.55,28.3%,0.2%,DET,CHI,0.5,2010,1
0.55,32.0%,0.2%,MIN,NO,1.5,2010,1
1.13,74.1%,3.1%,SD,JAX,5.0,2010,2
1.1,74.1%,7.2%,DAL,CHI,2.0,2010,2
1.09,74.1%,8.5%,PHI,DET,2.5,2010,2
1.07,71.7%,5.3%,ATL,ARI,3.0,2010,2
1.05,69.3%,2.7%,MIN,MIA,1.5,2010,2
1.05,68.0%,0.6%,TEN,PIT,1.5,2010,2
1.03,66.5%,0.6%,IND,NYG,3.5,2010,2
1.02,68.0%,5.0%,NO,SF,4.5,2010,2
0.99,84.7%,57.3%,GB,BUF,3.5,2010,2
0.98,63.1%,0.4%,DEN,SEA,1.0,2010,2
0.96,63.1%,2.1%,OAK,STL,0.5,2010,2
0.95,60.0%,0.1%,CLE,KC,0.5,2010,2
0.93,60.0%,0.7%,NE,NYJ,3.5,2010,2
0.92,60.0%,1.3%,CAR,TB,0.0,2010,2
0.87,56.4%,0.6%,BAL,CIN,4.0,2010,2
0.86,56.4%,1.3%,HOU,WAS,1.5,2010,2
0.69,43.6%,0.1%,WAS,HOU,0.5,2010,2
0.68,43.6%,0.1%,CIN,BAL,1.0,2010,2
0.63,40.0%,0.1%,TB,CAR,1.0,2010,2
0.63,40.0%,0.0%,NYJ,NE,3.0,2010,2
0.6,40.0%,2.2%,KC,CLE,2.5,2010,2
0.59,36.9%,0.3%,STL,OAK,0.5,2010,2
0.57,36.9%,0.2%,SEA,DEN,0.5,2010,2
0.56,15.3%,0.0%,BUF,GB,0.0,2010,2
0.54,32.0%,0.0%,SF,NO,2.5,2010,2
0.52,33.5%,0.0%,NYG,IND,3.5,2010,2
0.5,32.0%,0.0%,PIT,TEN,4.0,2010,2
0.5,30.7%,0.0%,MIA,MIN,1.0,2010,2
0.48,28.3%,0.1%,ARI,ATL,1.0,2010,2
0.46,25.9%,0.1%,DET,PHI,0.5,2010,2
0.45,25.9%,0.0%,CHI,DAL,1.5,2010,2
0.42,25.9%,0.0%,JAX,SD,1.0,2010,2
1.15,84.2%,7.9%,MIN,DET,1.0,2010,3
1.05,83.2%,23.3%,BAL,CLE,3.5,2010,3
1.0,87.2%,52.9%,NE,BUF,3.0,2010,3
0.97,69.3%,0.9%,IND,DEN,3.5,2010,3
0.97,69.0%,0.9%,ARI,OAK,0.5,2010,3
0.9,67.1%,6.5%,WAS,STL,0.0,2010,3
0.9,64.0%,0.9%,SD,SEA,5.0,2010,3
0.86,60.8%,0.5%,NO,ATL,4.5,2010,3
0.85,60.0%,0.2%,NYG,TEN,3.5,2010,3
0.84,60.8%,2.3%,CIN,CAR,1.0,2010,3
0.82,58.3%,0.4%,GB,CHI,3.5,2010,3
0.81,57.8%,0.6%,SF,KC,2.0,2010,3
0.81,57.8%,0.6%,PIT,TB,4.0,2010,3
0.79,56.4%,0.4%,HOU,DAL,1.5,2010,3
0.79,56.4%,0.6%,PHI,JAX,2.5,2010,3
0.78,55.2%,0.1%,MIA,NYJ,1.0,2010,3
0.63,44.8%,0.1%,NYJ,MIA,3.0,2010,3
0.62,43.6%,0.0%,JAX,PHI,1.0,2010,3
0.62,43.6%,0.1%,DAL,HOU,2.5,2010,3
0.6,42.2%,0.1%,TB,PIT,1.0,2010,3
0.6,42.2%,0.3%,KC,SF,2.5,2010,3
0.59,41.7%,0.1%,CHI,GB,1.5,2010,3
0.57,39.2%,0.0%,CAR,CIN,0.0,2010,3
0.57,40.0%,0.0%,TEN,NYG,1.5,2010,3
0.56,39.2%,0.0%,ATL,NO,3.5,2010,3
0.52,36.0%,0.0%,SEA,SD,0.5,2010,3
0.51,32.9%,0.0%,STL,WAS,1.0,2010,3
0.44,31.0%,0.1%,OAK,ARI,0.5,2010,3
0.44,30.7%,0.0%,DEN,IND,1.0,2010,3
0.42,12.8%,0.0%,BUF,NE,0.0,2010,3
0.36,16.8%,0.0%,CLE,BAL,0.5,2010,3
0.26,15.8%,0.1%,DET,MIN,0.5,2010,3
1.19,87.9%,11.7%,GB,DET,3.0,2010,4
1.1,81.0%,7.6%,SD,ARI,5.0,2010,4
1.0,85.3%,46.0%,NO,CAR,4.5,2010,4
0.99,73.8%,6.8%,IND,JAX,3.5,2010,4
0.99,71.8%,1.0%,TEN,DEN,1.0,2010,4
0.96,71.9%,7.6%,ATL,SF,3.0,2010,4
0.94,67.9%,1.2%,PHI,WAS,2.5,2010,4
0.92,69.3%,9.2%,NYJ,BUF,3.0,2010,4
0.89,64.0%,0.1%,NYG,CHI,3.5,2010,4
0.87,64.5%,4.3%,HOU,OAK,1.5,2010,4
0.79,56.6%,0.2%,PIT,BAL,4.5,2010,4
0.77,56.8%,2.7%,CIN,CLE,1.0,2010,4
0.76,55.2%,0.7%,SEA,STL,0.5,2010,4
0.71,50.7%,0.1%,MIA,NE,1.0,2010,4
0.69,49.3%,0.2%,NE,MIA,3.5,2010,4
0.63,44.8%,0.1%,STL,SEA,1.0,2010,4
0.62,43.2%,0.0%,CLE,CIN,0.5,2010,4
0.6,43.4%,0.1%,BAL,PIT,4.0,2010,4
0.52,35.5%,0.0%,OAK,HOU,0.5,2010,4
0.5,36.0%,0.2%,CHI,NYG,1.5,2010,4
0.47,30.7%,0.0%,BUF,NYJ,0.0,2010,4
0.45,32.1%,0.0%,WAS,PHI,0.0,2010,4
0.43,28.1%,0.0%,SF,ATL,2.5,2010,4
0.4,28.2%,0.0%,DEN,TEN,1.0,2010,4
0.4,26.2%,0.0%,JAX,IND,1.0,2010,4
0.39,14.7%,0.0%,CAR,NO,0.5,2010,4
0.29,19.0%,0.0%,ARI,SD,0.5,2010,4
0.2,12.1%,0.0%,DET,GB,0.5,2010,4
1.12,73.2%,2.7%,DAL,TEN,2.5,2010,5
1.12,74.9%,8.5%,BAL,DEN,4.0,2010,5
1.09,73.2%,9.1%,NO,ARI,4.5,2010,5
1.08,74.1%,12.0%,CIN,TB,0.5,2010,5
1.05,74.1%,17.6%,SD,OAK,5.0,2010,5
1.03,66.2%,1.0%,NYJ,MIN,3.0,2010,5
1.0,75.2%,28.4%,IND,KC,3.0,2010,5
0.98,62.7%,0.6%,SF,PHI,2.5,2010,5
0.93,60.0%,1.1%,DET,STL,0.5,2010,5
0.93,60.0%,0.9%,HOU,NYG,1.0,2010,5
0.89,56.4%,0.1%,CAR,CHI,0.0,2010,5
0.88,56.4%,0.4%,GB,WAS,3.5,2010,5
0.86,53.8%,0.1%,BUF,JAX,0.0,2010,5
0.86,59.8%,10.9%,ATL,CLE,3.5,2010,5
0.7,40.2%,0.0%,CLE,ATL,0.5,2010,5
0.7,46.2%,3.3%,JAX,BUF,1.0,2010,5
0.68,43.6%,0.0%,WAS,GB,0.0,2010,5
0.67,43.6%,1.8%,CHI,CAR,1.5,2010,5
0.63,40.0%,0.0%,NYG,HOU,4.0,2010,5
0.62,40.0%,0.8%,STL,DET,1.0,2010,5
0.58,37.3%,0.4%,PHI,SF,3.0,2010,5
0.56,24.8%,0.1%,KC,IND,3.0,2010,5
0.53,33.8%,0.1%,MIN,NYJ,1.0,2010,5
0.51,25.9%,0.0%,OAK,SD,1.0,2010,5
0.48,25.9%,0.0%,TB,CIN,1.5,2010,5
0.47,26.8%,0.0%,ARI,NO,0.5,2010,5
0.44,25.1%,0.0%,DEN,BAL,1.0,2010,5
0.43,26.8%,0.0%,TEN,DAL,1.0,2010,5
1.23,78.1%,3.1%,SD,STL,5.0,2010,6
1.21,75.9%,1.5%,SF,OAK,2.0,2010,6
1.13,82.0%,19.7%,NYG,DET,3.5,2010,6
1.06,66.1%,0.5%,NO,TB,4.5,2010,6
1.05,65.1%,0.5%,HOU,KC,1.0,2010,6
1.05,69.3%,5.5%,CHI,SEA,1.5,2010,6
1.01,62.7%,0.7%,NYJ,DEN,3.0,2010,6
0.99,60.8%,0.2%,GB,MIA,3.5,2010,6
0.97,60.0%,0.5%,IND,WAS,3.0,2010,6
0.95,86.5%,66.1%,PIT,CLE,4.5,2010,6
0.92,57.2%,0.5%,TEN,JAX,1.0,2010,6
0.9,55.2%,0.1%,NE,BAL,4.5,2010,6
0.88,54.2%,0.1%,PHI,ATL,3.5,2010,6
0.87,53.8%,0.2%,MIN,DAL,1.0,2010,6
0.75,46.2%,0.1%,DAL,MIN,2.5,2010,6
0.74,45.8%,0.2%,ATL,PHI,4.0,2010,6
0.73,44.8%,0.1%,BAL,NE,4.5,2010,6
0.7,42.8%,0.0%,JAX,TEN,1.0,2010,6
0.67,13.5%,0.0%,CLE,PIT,1.0,2010,6
0.66,40.0%,0.0%,WAS,IND,0.0,2010,6
0.64,39.2%,0.1%,MIA,GB,1.5,2010,6
0.62,37.3%,0.0%,DEN,NYJ,1.0,2010,6
0.58,30.7%,0.0%,SEA,CHI,1.0,2010,6
0.57,34.9%,0.1%,KC,HOU,3.5,2010,6
0.56,33.9%,0.0%,TB,NO,2.0,2010,6
0.5,18.0%,0.0%,DET,NYG,0.5,2010,6
0.41,24.1%,0.2%,OAK,SF,1.0,2010,6
0.4,21.9%,0.0%,STL,SD,1.0,2010,6
1.12,84.2%,17.6%,NO,CLE,4.0,2010,7
1.1,78.8%,6.9%,KC,JAX,3.0,2010,7
1.01,71.2%,2.9%,SEA,ARI,0.5,2010,7
0.98,85.4%,52.1%,BAL,BUF,3.5,2010,7
0.98,73.2%,11.8%,DEN,OAK,0.5,2010,7
0.91,63.1%,0.3%,DAL,NYG,2.5,2010,7
0.88,62.5%,3.1%,ATL,CIN,3.5,2010,7
0.88,60.9%,0.3%,TB,STL,1.5,2010,7
0.87,60.0%,0.1%,GB,MIN,3.5,2010,7
0.86,60.0%,0.8%,PIT,MIA,4.5,2010,7
0.86,59.7%,0.2%,CHI,WAS,1.0,2010,7
0.86,60.0%,1.5%,SF,CAR,2.0,2010,7
0.82,57.0%,0.1%,TEN,PHI,1.0,2010,7
0.8,54.8%,0.0%,SD,NE,5.0,2010,7
0.64,45.2%,1.2%,NE,SD,4.5,2010,7
0.62,43.0%,0.1%,PHI,TEN,3.5,2010,7
0.59,40.0%,0.1%,CAR,SF,0.0,2010,7
0.58,40.3%,0.1%,WAS,CHI,0.0,2010,7
0.58,40.0%,0.0%,MIA,PIT,1.5,2010,7
0.58,40.0%,0.1%,MIN,GB,1.5,2010,7
0.56,39.1%,0.1%,STL,TB,1.0,2010,7
0.56,37.5%,0.0%,CIN,ATL,0.5,2010,7
0.53,36.9%,0.4%,NYG,DAL,3.5,2010,7
0.46,26.8%,0.0%,OAK,DEN,1.0,2010,7
0.46,14.6%,0.0%,BUF,BAL,0.0,2010,7
0.43,28.8%,0.0%,ARI,SEA,0.5,2010,7
0.34,21.2%,0.0%,JAX,KC,1.0,2010,7
0.32,15.8%,0.0%,CLE,NO,1.0,2010,7
1.38,68.0%,0.3%,SD,TEN,5.0,2010,8
1.34,68.9%,3.6%,IND,HOU,3.0,2010,8
1.31,71.4%,8.5%,DAL,JAX,2.0,2010,8
1.3,69.3%,6.4%,NYJ,GB,3.0,2010,8
1.28,68.0%,5.8%,NE,MIN,4.5,2010,8
1.26,62.0%,0.3%,ARI,TB,0.5,2010,8
1.26,59.0%,0.3%,DET,WAS,0.5,2010,8
1.22,60.0%,0.1%,SF,DEN,2.0,2010,8
1.12,25.9%,0.1%,BUF,KC,0.0,2010,8
1.07,52.4%,0.2%,CIN,MIA,0.5,2010,8
1.07,52.6%,0.0%,NO,PIT,4.0,2010,8
1.06,52.8%,0.7%,OAK,SEA,1.0,2010,8
1.05,45.8%,0.1%,CAR,STL,0.0,2010,8
0.97,54.2%,7.8%,STL,CAR,1.0,2010,8
0.96,47.2%,0.2%,SEA,OAK,0.5,2010,8
0.95,47.4%,0.5%,PIT,NO,5.0,2010,8
0.95,47.6%,1.0%,MIA,CIN,1.5,2010,8
0.9,74.1%,57.3%,KC,BUF,2.5,2010,8
0.8,40.0%,0.7%,DEN,SF,0.5,2010,8
0.76,41.0%,4.3%,WAS,DET,0.0,2010,8
0.76,38.0%,0.6%,TB,ARI,1.5,2010,8
0.74,32.0%,0.0%,MIN,NE,1.5,2010,8
0.72,30.7%,0.0%,GB,NYJ,4.0,2010,8
0.71,28.6%,0.2%,JAX,DAL,1.5,2010,8
0.69,31.1%,0.1%,HOU,IND,1.0,2010,8
0.64,32.0%,0.9%,TEN,SD,1.0,2010,8
1.1,74.4%,7.8%,GB,DAL,3.5,2010,9
1.09,77.0%,16.7%,ATL,TB,3.5,2010,9
1.08,74.2%,10.1%,NYG,SEA,3.5,2010,9
1.08,75.1%,13.9%,MIN,ARI,0.5,2010,9
1.05,71.7%,8.0%,NO,CAR,3.5,2010,9
1.03,67.4%,0.5%,BAL,MIA,4.0,2010,9
1.03,68.0%,3.0%,PIT,CIN,4.5,2010,9
0.96,62.1%,0.1%,PHI,IND,3.5,2010,9
0.95,65.6%,9.2%,NE,CLE,4.5,2010,9
0.93,60.0%,0.1%,SD,HOU,5.0,2010,9
0.89,68.0%,24.9%,NYJ,DET,2.5,2010,9
0.85,56.4%,2.8%,CHI,BUF,1.0,2010,9
0.81,52.6%,0.1%,KC,OAK,2.5,2010,9
0.72,47.4%,0.6%,OAK,KCP,1.0,2010,9
0.69,43.6%,0.4%,BUF,CHI,0.0,2010,9
0.64,32.0%,0.1%,DET,NYJ,0.5,2010,9
0.61,40.0%,0.9%,HOU,SD,1.0,2010,9
0.59,34.4%,0.0%,CLE,NE,1.0,2010,9
0.58,37.9%,0.7%,IND,PHI,3.5,2010,9
0.51,32.0%,0.0%,CIN,PIT,0.5,2010,9
0.5,32.6%,0.0%,MIA,BAL,1.5,2010,9
0.48,28.3%,0.0%,CAR,NO,0.0,2010,9
0.46,24.9%,0.0%,ARI,MIN,0.5,2010,9
0.45,25.8%,0.0%,SEA,NYG,0.5,2010,9
0.44,23.0%,0.1%,TB,ATL,2.0,2010,9
0.44,25.6%,0.0%,DAL,GB,2.0,2010,9
1.27,66.7%,0.2%,PIT,NE,4.0,2010,10
1.27,75.1%,8.9%,IND,CIN,2.5,2010,10
1.24,65.6%,0.9%,SF,STL,1.5,2010,10
1.24,65.1%,0.4%,ARI,SEA,0.0,2010,10
1.22,82.0%,25.1%,NYG,DAL,2.5,2010,10
1.17,62.9%,1.5%,PHI,WAS,3.0,2010,10
1.11,60.0%,1.7%,NYJ,CLE,2.0,2010,10
1.06,55.3%,0.7%,BUF,DET,0.0,2010,10
1.06,24.9%,0.0%,CAR,TB,0.0,2010,10
1.01,52.8%,0.1%,ATL,BAL,3.5,2010,10
1.01,52.4%,0.1%,JAX,HOU,1.5,2010,10
1.0,52.4%,0.3%,MIN,CHI,0.5,2010,10
0.99,52.4%,0.5%,TEN,MIA,1.0,2010,10
0.96,49.8%,0.1%,DEN,KC,1.0,2010,10
0.95,50.2%,0.4%,KC,DEN,2.5,2010,10
0.92,47.6%,0.1%,MIA,TEN,1.5,2010,10
0.91,47.6%,0.1%,CHI,MIN,1.0,2010,10
0.9,47.6%,0.3%,HOU,JAX,1.0,2010,10
0.9,47.2%,0.1%,BAL,ATL,4.0,2010,10
0.85,75.1%,57.5%,TB,CAR,1.0,2010,10
0.85,44.7%,0.8%,DET,BUF,0.5,2010,10
0.81,40.0%,0.0%,CLE,NYJ,1.0,2010,10
0.75,37.1%,0.0%,WAS,PHI,0.0,2010,10
0.69,18.0%,0.0%,DAL,NYG,2.0,2010,10
0.68,34.9%,0.0%,SEA,ARI,0.5,2010,10
0.68,34.4%,0.1%,STL,SF,1.0,2010,10
0.65,24.9%,0.0%,CIN,IND,0.5,2010,10
0.64,33.3%,0.0%,NE,PIT,4.5,2010,10
1.22,83.8%,7.8%,BAL,CAR,3.5,2010,11
1.2,82.2%,6.9%,NO,SEA,3.5,2010,11
1.13,77.0%,4.2%,KC,ARI,2.0,2010,11
1.09,75.1%,5.8%,PIT,OAK,4.0,2010,11
1.09,74.1%,2.5%,TEN,WAS,0.5,2010,11
1.06,77.2%,18.3%,SD,DEN,5.0,2010,11
1.03,71.7%,6.8%,NYJ,HOU,2.0,2010,11
0.98,67.4%,4.5%,CIN,BUF,0.0,2010,11
0.97,65.2%,0.1%,NE,IND,4.5,2010,11
0.96,64.5%,0.1%,SF,TB,1.5,2010,11
0.96,64.5%,0.8%,PHI,NYG,3.0,2010,11
0.93,63.1%,0.6%,GB,MIN,3.5,2010,11
0.89,70.1%,27.7%,DAL,DET,2.0,2010,11
0.88,63.3%,10.3%,ATL,STL,3.5,2010,11
0.85,57.0%,0.3%,MIA,CHI,1.5,2010,11
0.82,55.4%,1.2%,JAX,CLE,1.5,2010,11
0.67,44.6%,0.2%,CLE,JAX,1.0,2010,11
0.64,43.0%,0.8%,CHI,MIA,1.5,2010,11
0.61,36.7%,0.0%,STL,ATL,1.5,2010,11
0.6,29.9%,0.1%,DET,DAL,0.5,2010,11
0.55,36.9%,0.0%,MIN,GB,1.0,2010,11
0.53,35.5%,0.1%,NYG,PHI,3.0,2010,11
0.52,35.5%,0.6%,TB,SF,1.0,2010,11
0.52,34.8%,0.1%,IND,NE,3.0,2010,11
0.51,32.6%,0.1%,BUF,CIN,0.0,2010,11
0.46,28.3%,0.0%,HOU,NYJ,1.5,2010,11
0.43,22.8%,0.1%,DEN,SD,1.0,2010,11
0.4,25.9%,0.0%,WAS,TEN,0.0,2010,11
0.4,24.9%,0.0%,OAK,PIT,1.0,2010,11
0.36,23.0%,0.0%,ARI,KC,0.0,2010,11
0.29,17.8%,0.0%,SEA,NO,0.5,2010,11
0.27,16.2%,0.0%,CAR,BAL,0.5,2010,11
1.16,74.6%,0.6%,BAL,TB,2.5,2010,12
1.13,73.8%,3.2%,NYG,JAX,2.0,2010,12
1.09,80.2%,23.6%,NYJ,CIN,0.5,2010,12
1.06,68.9%,1.2%,HOU,TEN,0.5,2010,12
1.04,71.7%,9.9%,NE,DET,4.0,2010,12
1.03,66.1%,0.6%,NO,DAL,2.5,2010,12
1.02,69.3%,6.9%,PIT,BUF,3.5,2010,12
0.95,80.3%,47.3%,CLE,CAR,0.0,2010,12
0.95,61.4%,0.9%,DEN,STL,0.5,2010,12
0.92,60.5%,2.2%,PHI,CHI,3.0,2010,12
0.89,57.8%,0.7%,OAK,MIA,1.0,2010,12
0.85,54.2%,0.1%,MIN,WAS,0.5,2010,12
0.84,54.2%,0.2%,SF,ARI,1.0,2010,12
0.84,54.2%,0.8%,IND,SD,3.0,2010,12
0.83,53.1%,0.2%,KC,SEA,2.0,2010,12
0.82,52.8%,0.2%,ATL,GB,3.5,2010,12
0.74,47.2%,0.1%,GB,ATL,3.5,2010,12
0.73,46.9%,0.1%,SEA,KC,0.5,2010,12
0.72,45.8%,0.1%,SD,IND,5.0,2010,12
0.71,45.8%,0.1%,ARI,SF,0.0,2010,12
0.71,45.8%,0.6%,WAS,MIN,0.0,2010,12
0.66,42.2%,0.1%,MIA,OAK,1.5,2010,12
0.64,39.5%,0.0%,CHI,PHI,1.5,2010,12
0.61,38.6%,0.0%,STL,DEN,1.5,2010,12
0.6,19.7%,0.0%,CAR,CLE,0.5,2010,12
0.54,30.7%,0.0%,BUF,PIT,0.0,2010,12
0.53,33.9%,0.1%,DAL,NO,2.0,2010,12
0.52,28.3%,0.0%,DET,NE,0.5,2010,12
0.49,31.1%,0.0%,TEN,HOU,0.5,2010,12
0.47,19.8%,0.0%,CIN,NYJ,0.0,2010,12
0.43,26.2%,0.0%,JAX,NYG,1.5,2010,12
0.4,25.4%,0.0%,TB,BAL,1.0,2010,12
1.15,84.2%,20.8%,SD,OAK,5.0,2010,13
1.15,80.3%,7.4%,GB,SF,3.0,2010,13
1.11,76.2%,2.1%,KC,DEN,1.5,2010,13
1.1,75.2%,1.6%,NYG,WAS,1.5,2010,13
1.07,74.1%,3.0%,NO,CIN,2.5,2010,13
1.02,70.1%,1.6%,IND,DAL,3.0,2010,13
0.99,67.7%,0.6%,MIA,CLE,1.5,2010,13
0.99,76.8%,27.5%,PHI,HOU,2.5,2010,13
0.98,67.4%,2.3%,MIN,BUF,0.0,2010,13
0.96,65.6%,0.2%,NE,NYJ,4.5,2010,13
0.92,62.7%,0.0%,BAL,PIT,2.5,2010,13
0.92,62.6%,0.8%,STL,ARI,1.0,2010,13
0.91,62.1%,0.0%,TEN,JAX,0.0,2010,13
0.9,66.1%,12.0%,CHI,DET,1.0,2010,13
0.87,59.5%,0.4%,ATL,TB,4.0,2010,13
0.86,66.1%,19.0%,SEA,CAR,0.0,2010,13
0.61,33.9%,0.0%,CAR,SEA,0.5,2010,13
0.6,40.5%,0.0%,TB,ATL,1.5,2010,13
0.57,33.9%,0.0%,DET,CHI,0.5,2010,13
0.55,37.9%,0.3%,JAX,TEN,1.5,2010,13
0.55,37.4%,0.0%,ARI,STL,0.0,2010,13
0.55,37.3%,0.1%,PIT,BAL,4.5,2010,13
0.51,34.4%,0.1%,NYJ,NE,1.0,2010,13
0.49,32.6%,0.0%,BUF,MIN,0.0,2010,13
0.48,23.2%,0.0%,HOU,PHI,1.0,2010,13
0.48,32.3%,0.1%,CLE,MIA,0.0,2010,13
0.45,29.9%,0.0%,DAL,IND,2.5,2010,13
0.4,25.9%,0.0%,CIN,NO,0.0,2010,13
0.37,24.8%,0.0%,WAS,NYG,0.0,2010,13
0.36,23.8%,0.0%,DEN,KC,0.5,2010,13
0.32,19.7%,0.0%,SF,GB,1.5,2010,13
0.32,15.8%,0.0%,OAK,SD,1.0,2010,13
1.27,80.5%,3.2%,SD,KC,4.5,2010,14
1.23,78.1%,4.0%,NO,STL,1.5,2010,14
1.17,77.2%,10.0%,PIT,CIN,4.5,2010,14
1.12,71.9%,5.2%,GB,DET,2.5,2010,14
1.03,65.1%,1.1%,SF,SEA,1.0,2010,14
1.03,66.1%,4.4%,PHI,DAL,2.5,2010,14
1.03,67.4%,7.3%,NYJ,MIA,0.0,2010,14
1.01,64.5%,2.3%,DEN,ARI,0.0,2010,14
0.96,62.6%,6.0%,IND,TEN,3.0,2010,14
0.95,59.5%,0.4%,NE,CHI,5.0,2010,14
0.95,60.0%,1.6%,NYG,MIN,1.5,2010,14
0.95,74.1%,37.2%,ATL,CAR,4.0,2010,14
0.92,57.8%,0.6%,BAL,HOU,3.0,2010,14
0.91,63.1%,13.4%,JAX,OAK,1.5,2010,14
0.84,51.7%,0.1%,BUF,CLE,0.0,2010,14
0.82,51.7%,1.0%,TB,WAS,2.0,2010,14
0.78,48.3%,0.1%,WAS,TB,0.0,2010,14
0.76,48.3%,1.5%,CLE,BUF,0.0,2010,14
0.69,36.9%,0.1%,OAK,JAX,1.5,2010,14
0.68,42.2%,0.0%,HOU,BAL,1.5,2010,14
0.65,25.9%,0.0%,CAR,ATL,0.5,2010,14
0.65,40.0%,0.0%,MIN,NYG,0.0,2010,14
0.65,40.5%,0.1%,CHI,NE,1.5,2010,14
0.64,37.4%,0.0%,TEN,IND,0.0,2010,14
0.58,35.5%,0.1%,ARI,DEN,0.0,2010,14
0.57,32.6%,0.0%,MIA,NYJ,2.0,2010,14
0.57,33.9%,0.1%,DAL,PHI,3.0,2010,14
0.56,34.9%,0.2%,SEA,SF,0.0,2010,14
0.48,28.1%,0.0%,DET,GB,1.0,2010,14
0.42,22.8%,0.0%,CIN,PIT,0.0,2010,14
0.37,21.9%,0.0%,STL,NO,1.5,2010,14
0.33,19.5%,0.0%,KC,SD,2.0,2010,14
1.32,88.0%,5.2%,NE,GB,4.0,2010,15
1.15,82.6%,19.7%,SD,SF,4.0,2010,15
1.11,75.2%,6.0%,DAL,WAS,2.5,2010,15
1.02,68.8%,4.1%,CHI,MIN,0.5,2010,15
1.02,67.9%,2.4%,ATL,SEA,4.0,2010,15
1.0,66.4%,1.1%,IND,JAX,3.0,2010,15
0.97,68.0%,9.7%,MIA,BUF,1.0,2010,15
0.96,63.3%,0.5%,PIT,NYJ,5.0,2010,15
0.95,65.1%,6.5%,TB,DET,1.5,2010,15
0.91,60.0%,0.1%,NYG,PHI,1.5,2010,15
0.91,60.0%,0.2%,STL,KC,1.5,2010,15
0.91,76.0%,42.0%,OAK,DEN,0.0,2010,15
0.88,57.6%,0.1%,CAR,ARI,0.0,2010,15
0.86,56.4%,0.0%,BAL,NO,4.0,2010,15
0.8,52.4%,0.0%,TEN,HOU,0.0,2010,15
0.79,51.7%,0.1%,CIN,CLE,0.0,2010,15
0.73,48.3%,0.2%,CLE,CIN,0.0,2010,15
0.72,47.6%,0.4%,HOU,TEN,2.0,2010,15
0.66,43.6%,0.2%,NO,BAL,2.0,2010,15
0.64,42.4%,1.1%,ARI,CAR,0.0,2010,15
0.61,24.0%,0.0%,DEN,OAK,0.0,2010,15
0.61,40.0%,0.2%,KC,STL,2.5,2010,15
0.61,40.0%,0.2%,PHI,NYG,3.5,2010,15
0.57,34.9%,0.0%,DET,TB,1.0,2010,15
0.56,36.7%,0.0%,NYJ,PIT,0.5,2010,15
0.55,32.0%,0.0%,BUF,MIA,0.0,2010,15
0.52,33.6%,0.1%,JAX,IND,2.0,2010,15
0.5,32.1%,0.0%,SEA,ATL,0.0,2010,15
0.5,31.2%,0.1%,MIN,CHI,0.0,2010,15
0.41,24.8%,0.0%,WAS,DAL,0.0,2010,15
0.37,17.4%,0.0%,SF,SD,1.5,2010,15
0.2,12.0%,0.0%,GB,NE,4.0,2010,15
1.19,89.7%,12.1%,PIT,CAR,2.5,2010,16
1.09,87.9%,31.8%,PHI,MIN,0.0,2010,16
1.01,75.9%,4.4%,SD,CIN,2.5,2010,16
1.01,75.4%,4.3%,NE,BUF,2.5,2010,16
0.93,73.2%,13.2%,DAL,ARI,0.5,2010,16
0.91,67.9%,1.7%,TB,SEA,0.0,2010,16
0.9,66.5%,1.1%,KC,TEN,1.5,2010,16
0.9,74.1%,24.2%,JAX,WAS,0.0,2010,16
0.85,62.7%,0.9%,BAL,CLE,4.0,2010,16
0.84,62.6%,2.0%,MIA,DET,0.0,2010,16
