Team,Category,Side,Plays,Weight_Score,EPA_Adj,EPA_Pct,SR_Adj,SR_Pct,Season
WAS,Overall,Defense,2669.0,634.9799157796563,0.001450907372100628,59.375,0.4270986430843974,59.375,2008
ARI,Run,Offense,1034.0,261.05553634297826,-0.07765088341570382,12.5,0.39972517151377707,18.75,2008
ATL,Run,Offense,1297.0,346.3058753304895,-0.009443733718357333,50.0,0.40360214939257893,25.0,2008
BAL,Run,Offense,1246.0,378.3761927602366,0.03937761635421866,78.125,0.42753095216062825,50.0,2008
BUF,Run,Offense,1118.0,283.50897164158283,0.00821250850583977,59.375,0.4490357336960255,81.25,2008
CAR,Run,Offense,1157.0,296.9769066619484,0.11325985003028603,96.875,0.44160531139702475,65.625,2008
CHI,Run,Offense,1156.0,260.784204783729,-0.07996146716452537,9.375,0.3628933776823157,3.125,2008
CIN,Run,Offense,1033.0,252.41087028009645,-0.06953474778417092,15.625,0.3961442715395725,15.625,2008
CLE,Run,Offense,1085.0,272.0879650289687,-0.000569535073280922,53.125,0.40145285749124004,21.875,2008
DAL,Run,Offense,1031.0,225.2845102946864,0.0201086952449473,75.0,0.430708440834224,53.125,2008
DEN,Run,Offense,1096.0,241.85803749185825,0.002780348057991787,56.25,0.47895068162934945,93.75,2008
DET,Run,Offense,856.0,222.80402614359247,-0.051428711885332365,21.875,0.3904698376545874,12.5,2008
GB,Run,Offense,1012.0,269.62534161659414,0.016961625465711658,68.75,0.44473458203947697,71.875,2008
HOU,Run,Offense,1009.0,256.0527044813271,0.04131567565225487,81.25,0.4235275740211541,46.875,2008
IND,Run,Offense,1144.0,248.76834547377825,-0.024271768207753557,40.625,0.44605746141952113,78.125,2008
JAX,Run,Offense,1227.0,285.12224423139696,0.08160810475993294,90.625,0.4639999905835177,90.625,2008
KC,Run,Offense,1127.0,239.36561455725035,-0.016715239209606426,46.875,0.43423385274805837,59.375,2008
LA,Run,Offense,1053.0,257.0556925178854,-0.08666429330933557,6.25,0.4138940060733778,37.5,2008
LAC,Run,Offense,1234.0,293.9303851942906,0.017845434034660712,71.875,0.42121525389947734,40.625,2008
LV,Run,Offense,1163.0,269.22580049005154,-0.12635477059944764,3.125,0.38887707998360815,9.375,2008
MIA,Run,Offense,1091.0,296.61007091574305,-0.018154164539860438,43.75,0.4425623008347028,68.75,2008
MIN,Run,Offense,1273.0,342.43758412748673,-0.037568928265201376,37.5,0.4104580899388073,31.25,2008
NE,Run,Offense,1182.0,279.63031469498975,0.0979642879865747,93.75,0.48882094169813783,96.875,2008
NO,Run,Offense,1021.0,231.88571698264548,0.012670817291339955,65.625,0.46361823471775715,87.5,2008
NYG,Run,Offense,1324.0,333.39291955650384,0.11775829242206547,100.0,0.5025792767795151,100.0,2008
NYJ,Run,Offense,1151.0,258.217388291258,0.04441054928388466,84.375,0.45057826987369987,84.375,2008
PHI,Run,Offense,1119.0,288.21805218766264,0.04983826776190745,87.5,0.441412941243566,62.5,2008
PIT,Run,Offense,1221.0,342.1798758089852,-0.05141311888972424,25.0,0.40418349140019416,28.125,2008
SEA,Run,Offense,1118.0,255.38227533977874,-0.03936983969435426,31.25,0.3796302586626909,6.25,2008
SF,Run,Offense,984.0,237.33032947712195,-0.06657555279058476,18.75,0.4459056528340234,75.0,2008
TB,Run,Offense,1069.0,266.0805536922485,-0.04567325150745015,28.125,0.42307860213015913,43.75,2008
TEN,Run,Offense,1299.0,307.031811039172,-0.03790135854685748,34.375,0.41094702938217353,34.375,2008
WAS,Run,Offense,1364.0,329.0067200270972,0.010523513418909228,62.5,0.4334889504939185,56.25,2008
ARI,Run,Defense,1071.0,297.47405998896994,-0.0586417427064779,81.25,0.4182137480343612,62.5,2008
ATL,Run,Defense,1112.0,282.465684095637,0.023212046839620755,40.625,0.4701364551505516,18.75,2008
BAL,Run,Defense,1038.0,282.2359515821857,-0.17314150446867288,100.0,0.3430270891097953,100.0,2008
BUF,Run,Defense,1181.0,283.1977823412951,0.01637821155755983,43.75,0.4137800357936185,65.625,2008
CAR,Run,Defense,1108.0,279.3164581636965,0.006346166544549085,56.25,0.4445204332399437,37.5,2008
CHI,Run,Defense,1136.0,276.3199981730928,-0.07628394843828429,84.375,0.3834356241368818,87.5,2008
CIN,Run,Defense,1153.0,277.5904677054252,-0.019956133594059577,62.5,0.42010481273221945,59.375,2008
CLE,Run,Defense,1220.0,306.48344400967125,0.03191840019725326,34.375,0.4426048326654468,43.75,2008
DAL,Run,Defense,1076.0,242.39277750054288,-0.051517328049605716,78.125,0.40587144331323627,71.875,2008
DEN,Run,Defense,1191.0,272.5474681347591,0.037067429341556296,28.125,0.43606859063839304,50.0,2008
DET,Run,Defense,1090.0,258.49558702379267,0.1620588092581384,3.125,0.5121141011920862,3.125,2008
GB,Run,Defense,1163.0,297.7027613833217,0.10660934445461571,9.375,0.4652635703540958,21.875,2008
HOU,Run,Defense,1009.0,258.672813471576,0.09825958684615659,12.5,0.4791335235359839,9.375,2008
IND,Run,Defense,1383.0,326.5773224156702,0.030471314684711204,37.5,0.4706117828151448,15.625,2008
JAX,Run,Defense,1044.0,256.2290326867282,-0.012500747730933251,59.375,0.4407734982979821,46.875,2008
KC,Run,Defense,1179.0,285.61600520156753,0.06314622416865746,18.75,0.47526727075623715,12.5,2008
LA,Run,Defense,1089.0,247.10147731753904,0.11411549330534947,6.25,0.486460388708398,6.25,2008
LAC,Run,Defense,1147.0,302.05414948743515,0.01097802028912068,53.125,0.45530459000594853,25.0,2008
LV,Run,Defense,1221.0,292.30151813326296,0.09033385683021647,15.625,0.44646217592672155,34.375,2008
MIA,Run,Defense,1169.0,275.58071776216315,0.035753710466795735,31.25,0.4489649747963651,31.25,2008
MIN,Run,Defense,945.0,256.3142101631931,-0.16023634349337199,96.875,0.36358695242508593,93.75,2008
NE,Run,Defense,1088.0,252.43552660358986,-0.04300467664969009,75.0,0.38334249801353315,90.625,2008
NO,Run,Defense,1072.0,264.14702914960736,0.053145492199670595,21.875,0.4437761570296231,40.625,2008
NYG,Run,Defense,1154.0,272.86133896614103,-0.02968244551302611,68.75,0.4008090055188495,78.125,2008
NYJ,Run,Defense,1161.0,265.52321739703416,-0.02620239479910868,65.625,0.42484878980683394,56.25,2008
PHI,Run,Defense,1320.0,350.2177521628714,-0.1227714094139059,93.75,0.3955232445458348,84.375,2008
PIT,Run,Defense,1066.0,296.67929669271825,-0.11539432705010781,90.625,0.3628049731291745,96.875,2008
SEA,Run,Defense,1177.0,266.66364676253363,0.012293294362413453,50.0,0.4091349681237835,68.75,2008
SF,Run,Defense,1102.0,266.0734111391538,0.03897476900232804,25.0,0.42636135962038546,53.125,2008
TB,Run,Defense,1185.0,302.3222640133795,-0.03730200343456011,71.875,0.40045446605609897,81.25,2008
TEN,Run,Defense,1123.0,273.3180414405587,-0.08109697334199412,87.5,0.4036419554644882,75.0,2008
WAS,Run,Defense,1121.0,261.0916263943214,0.015974792395981423,46.875,0.45462841474761184,28.125,2008
ARI,Pass,Offense,1621.0,467.7774455267141,0.15631389137227658,93.75,0.5052844379844822,100.0,2008
ATL,Pass,Offense,1336.0,332.6594912648672,0.06697422900064577,75.0,0.43977819703440757,62.5,2008
BAL,Pass,Offense,1413.0,356.92794437233835,-0.019474902665547928,46.875,0.3805053091588195,15.625,2008
BUF,Pass,Offense,1257.0,320.3608867533508,-0.15140875685797311,15.625,0.4111410084344109,40.625,2008
CAR,Pass,Offense,1250.0,272.0790154560748,-0.06375167696894955,37.5,0.3985706910779892,28.125,2008
CHI,Pass,Offense,1549.0,367.0938651929232,-0.11425583045131912,28.125,0.40755708468599894,34.375,2008
CIN,Pass,Offense,1456.0,333.1812814144912,-0.042107532925941694,43.75,0.4161931771407818,43.75,2008
CLE,Pass,Offense,1412.0,324.5310909747645,-0.1429165433826622,18.75,0.37204430876516326,12.5,2008
DAL,Pass,Offense,1519.0,345.5018146244286,0.06364053954990931,71.875,0.441756074397289,65.625,2008
DEN,Pass,Offense,1412.0,380.4825906824478,0.13238384475192216,90.625,0.45897740771386786,84.375,2008
DET,Pass,Offense,1479.0,322.2297653436587,-0.15968717175015085,9.375,0.3709259654651139,9.375,2008
GB,Pass,Offense,1586.0,373.4195584664427,0.09476526925481718,81.25,0.43198639389250715,56.25,2008
HOU,Pass,Offense,1336.0,365.01209798259293,0.045117203151289934,65.625,0.45736263464581367,81.25,2008
IND,Pass,Offense,1759.0,423.1682295125914,0.20426305728402616,100.0,0.4936757522294331,96.875,2008
JAX,Pass,Offense,1374.0,351.14463863776194,-0.000369780762527011,56.25,0.43970768558345125,59.375,2008
KC,Pass,Offense,1419.0,348.0076164887833,-0.12437697533008804,25.0,0.38857821489615585,18.75,2008
LA,Pass,Offense,1414.0,301.9036829744004,-0.21526787936497352,3.125,0.3525642797300726,6.25,2008
LAC,Pass,Offense,1482.0,389.5291828951364,0.1056441226033101,84.375,0.4520207082109758,75.0,2008
LV,Pass,Offense,1184.0,247.3446607485243,-0.20905446869806912,6.25,0.3395153516741534,3.125,2008
MIA,Pass,Offense,1462.0,365.5621614017112,0.05098454607063783,68.75,0.46117918275888686,87.5,2008
MIN,Pass,Offense,1299.0,323.34182222087776,-0.15832781825670478,12.5,0.39154736436285215,21.875,2008
NE,Pass,Offense,1627.0,359.3281693510293,0.164590612237869,96.875,0.47499149268084123,90.625,2008
NO,Pass,Offense,1660.0,398.55334452657223,0.12501076647695264,87.5,0.4837595955477641,93.75,2008
NYG,Pass,Offense,1569.0,376.892114640419,0.06896074771764894,78.125,0.45135536033756557,71.875,2008
NYJ,Pass,Offense,1408.0,340.1102561621234,-0.07941780095177592,31.25,0.45390212582295525,78.125,2008
PHI,Pass,Offense,1779.0,497.47122674528026,0.020005174342465452,59.375,0.441909911260155,68.75,2008
PIT,Pass,Offense,1539.0,452.6251587163841,0.04373524311885183,62.5,0.43037192491354825,53.125,2008
SEA,Pass,Offense,1560.0,331.91800142904066,-0.04762716882160198,40.625,0.3977701604199884,25.0,2008
SF,Pass,Offense,1241.0,331.48173546958014,-0.14240476724127055,21.875,0.40046846907832656,31.25,2008
TB,Pass,Offense,1476.0,387.4406921685517,-0.06479006381954816,34.375,0.4199234445678911,46.875,2008
TEN,Pass,Offense,1312.0,341.8120347547199,-0.00883210469265057,53.125,0.4085899449082946,37.5,2008
WAS,Pass,Offense,1444.0,360.216135184588,-0.013218841170044262,50.0,0.4264570943849379,50.0,2008
ARI,Pass,Defense,1487.0,390.1312338777352,0.0686111123366097,21.875,0.4620720830083739,18.75,2008
ATL,Pass,Defense,1464.0,373.52701568456075,0.028237966829800818,37.5,0.4300600443760042,56.25,2008
BAL,Pass,Defense,1435.0,409.5143892970088,-0.19217383899173324,100.0,0.39194414401574984,90.625,2008
BUF,Pass,Defense,1410.0,336.96841070336046,0.011804867634987448,50.0,0.44108646410260116,34.375,2008
CAR,Pass,Defense,1497.0,376.02226922533555,-0.02485125441652924,68.75,0.4189572669669869,59.375,2008
CHI,Pass,Defense,1589.0,387.7743565821024,-0.02767304579400258,75.0,0.43045383137268906,53.125,2008
CIN,Pass,Defense,1400.0,334.0419346760668,0.04634953777620525,28.125,0.4603025930691321,21.875,2008
CLE,Pass,Defense,1429.0,312.2556542268571,0.09827812339402019,12.5,0.48774867042833797,6.25,2008
DAL,Pass,Defense,1504.0,353.2007362705076,-0.0263515518947446,71.875,0.40873859262940143,75.0,2008
DEN,Pass,Defense,1374.0,323.0481277508653,0.199365867369901,6.25,0.4685481920743769,12.5,2008
DET,Pass,Defense,1415.0,309.960895187239,0.20157222761316784,3.125,0.5178238324280269,3.125,2008
GB,Pass,Defense,1412.0,346.4666669099222,-0.04584234831999879,81.25,0.40201352340186686,84.375,2008
HOU,Pass,Defense,1340.0,326.7102215261674,0.039751660337994765,31.25,0.4349875925571505,46.875,2008
IND,Pass,Defense,1349.0,358.1800577371246,-0.038245137011866125,78.125,0.46868816073192937,9.375,2008
JAX,Pass,Defense,1408.0,334.62556116100154,0.14829540563762877,9.375,0.4504845759514845,28.125,2008
KC,Pass,Defense,1428.0,357.0364563888699,0.030417213759507337,34.375,0.46849693635949463,15.625,2008
LA,Pass,Defense,1282.0,286.0738506941878,0.01737053335672482,46.875,0.4305077145799394,50.0,2008
LAC,Pass,Defense,1627.0,429.2173186351095,-0.01316281741781436,59.375,0.43777095276978484,40.625,2008
LV,Pass,Defense,1219.0,294.0490260361918,0.006084067189528431,53.125,0.39495008147985833,87.5,2008
MIA,Pass,Defense,1403.0,398.71730576499874,0.017890761737361316,43.75,0.4061655385215661,81.25,2008
MIN,Pass,Defense,1634.0,395.65258564828224,-0.051734325216517406,84.375,0.4114194246052265,68.75,2008
NE,Pass,Defense,1463.0,300.0768285792545,0.0693360699925625,18.75,0.44942314789056287,31.25,2008
NO,Pass,Defense,1367.0,323.00837057823003,0.028224054711190598,40.625,0.4360602185160676,43.75,2008
NYG,Pass,Defense,1627.0,384.5499586042955,-0.02128323406776556,62.5,0.40941799614902197,71.875,2008
NYJ,Pass,Defense,1376.0,360.3173771417175,-0.022596582946876144,65.625,0.43812356512316425,37.5,2008
PHI,Pass,Defense,1607.0,408.6404758282054,-0.13904328513040576,90.625,0.3750358760212412,96.875,2008
PIT,Pass,Defense,1554.0,447.41201278475506,-0.19074705820257057,96.875,0.3830456654920842,93.75,2008
SEA,Pass,Defense,1595.0,383.490820507587,0.0956552612339067,15.625,0.4506483588333911,25.0,2008
SF,Pass,Defense,1446.0,342.04804935294163,0.04656305418186294,25.0,0.4174066763282258,62.5,2008
TB,Pass,Defense,1372.0,330.49461524608574,-0.09238774267227147,87.5,0.4154301724540813,65.625,2008
TEN,Pass,Defense,1573.0,402.00684009126843,-0.14593045771293436,93.75,0.37183752798881076,100.0,2008
WAS,Pass,Defense,1548.0,373.8882893853348,-0.008172344384388179,56.25,0.4071651511643548,78.125,2008
ARI,Pass_Deep,Offense,148.0,37.93537141042554,0.5294722339279447,100.0,0.5583425212604147,100.0,2008
ATL,Pass_Deep,Offense,155.0,41.9917083156669,0.18466978640047563,66.66666666666667,0.49259124551657024,85.18518518518519,2008
BAL,Pass_Deep,Offense,146.0,47.443881943491995,0.2589970475667778,77.77777777777777,0.42349497587219803,55.55555555555556,2008
CAR,Pass_Deep,Offense,163.0,36.925217552544595,0.31188921559473093,92.5925925925926,0.4800178099683659,81.48148148148148,2008
CHI,Pass_Deep,Offense,191.0,43.610557144035475,-0.5027560623900347,7.407407407407407,0.31594074175299197,3.7037037037037037,2008
DAL,Pass_Deep,Offense,197.0,47.70299709198117,0.19286526846924737,70.37037037037037,0.4660032679126075,77.77777777777777,2008
DEN,Pass_Deep,Offense,176.0,44.90309485363431,0.21231829362031598,74.07407407407408,0.4225272422316988,51.851851851851855,2008
DET,Pass_Deep,Offense,160.0,39.551285685931845,-0.27753267458723924,14.814814814814815,0.36215747663112635,14.814814814814815,2008
GB,Pass_Deep,Offense,190.0,49.19993126011771,0.037624102564298774,51.851851851851855,0.41420383443680914,48.148148148148145,2008
IND,Pass_Deep,Offense,234.0,55.00799511207813,0.12740426863183074,62.96296296296296,0.42402364119362074,59.25925925925926,2008
JAX,Pass_Deep,Offense,149.0,33.66815477800401,0.2943748172686617,85.18518518518519,0.4328672573936058,62.96296296296296,2008
KC,Pass_Deep,Offense,146.0,39.77709043347658,-0.1600051992076439,33.333333333333336,0.3866424051229237,40.74074074074074,2008
LA,Pass_Deep,Offense,172.0,34.99876724593066,-0.13460795195036426,37.03703703703704,0.444890241288047,66.66666666666667,2008
LAC,Pass_Deep,Offense,182.0,46.8259738546118,0.3962564384987582,96.29629629629629,0.5088036423484038,96.29629629629629,2008
LV,Pass_Deep,Offense,150.0,32.857076440249614,-0.3576999928711048,11.11111111111111,0.37213428686366085,22.22222222222222,2008
MIA,Pass_Deep,Offense,139.0,31.075886600914977,0.27953815693810763,81.48148148148148,0.495440535572027,92.5925925925926,2008
MIN,Pass_Deep,Offense,155.0,36.997913554071104,-0.21775271406886829,29.62962962962963,0.3772815180167667,29.62962962962963,2008
NE,Pass_Deep,Offense,167.0,34.80684599145009,-0.07931958854736304,40.74074074074074,0.3337472251566508,11.11111111111111,2008
NO,Pass_Deep,Offense,156.0,38.50460648129756,0.10523330779441585,55.55555555555556,0.4040900881825534,44.44444444444444,2008
NYG,Pass_Deep,Offense,196.0,49.33339119967027,-0.2199918117987155,25.925925925925927,0.3818697630563278,33.333333333333336,2008
NYJ,Pass_Deep,Offense,132.0,35.43268548915853,-0.7349376044516711,3.7037037037037037,0.3266214669301164,7.407407407407407,2008
PHI,Pass_Deep,Offense,217.0,56.70827659853768,-0.060997379611564866,44.44444444444444,0.4492505133882567,70.37037037037037,2008
PIT,Pass_Deep,Offense,166.0,46.159283489808686,0.11319719095960915,59.25925925925926,0.3843737166765274,37.03703703703704,2008
SEA,Pass_Deep,Offense,180.0,35.02205587407232,-0.25627229561276677,18.51851851851852,0.36233863791858073,18.51851851851852,2008
SF,Pass_Deep,Offense,145.0,40.424459310650654,0.02933812380190986,48.148148148148145,0.46390740177446665,74.07407407407408,2008
TB,Pass_Deep,Offense,143.0,37.31539573413483,0.30486953488478014,88.88888888888889,0.49276913362952446,88.88888888888889,2008
TEN,Pass_Deep,Offense,184.0,48.575416470138585,-0.25172729636974966,22.22222222222222,0.3751286771695541,25.925925925925927,2008
ARI,Pass_Deep,Defense,154.0,47.06452924465947,0.06540308257485196,48.275862068965516,0.38965097740400173,79.3103448275862,2008
ATL,Pass_Deep,Defense,147.0,35.820893853817,-0.06687323523754565,75.86206896551724,0.4333668582224924,41.37931034482759,2008
BAL,Pass_Deep,Defense,176.0,54.74254077483848,-0.382308714220194,96.55172413793103,0.3402218330211576,96.55172413793103,2008
BUF,Pass_Deep,Defense,143.0,40.41221742483825,0.05456360591981145,58.62068965517241,0.4667323988598364,13.793103448275861,2008
CAR,Pass_Deep,Defense,162.0,38.50265289703913,0.05895260489648886,55.172413793103445,0.44051451019670845,37.93103448275862,2008
CHI,Pass_Deep,Defense,152.0,38.60218847605923,-0.04181593175011284,68.9655172413793,0.44846111083955215,27.586206896551722,2008
CIN,Pass_Deep,Defense,147.0,36.35441711666566,0.061681646323465976,51.72413793103448,0.4059528231913547,68.9655172413793,2008
CLE,Pass_Deep,Defense,180.0,37.767008122386834,-0.03311977807828323,65.51724137931033,0.4620924787142173,20.689655172413794,2008
DAL,Pass_Deep,Defense,150.0,32.432635240593626,0.17712936366955634,31.034482758620687,0.43163848139433086,48.275862068965516,2008
DEN,Pass_Deep,Defense,150.0,33.51580290461527,-0.05673281837139031,72.41379310344827,0.3804402584610602,86.20689655172413,2008
DET,Pass_Deep,Defense,143.0,35.27848653871043,0.5187186591110227,6.896551724137931,0.5639384200508256,3.4482758620689653,2008
GB,Pass_Deep,Defense,177.0,42.23586218119939,0.20419570739463055,24.137931034482758,0.4154217375004652,62.068965517241374,2008
HOU,Pass_Deep,Defense,154.0,47.38485642372942,0.12914580410808027,37.93103448275862,0.4458398404649456,34.48275862068965,2008
JAX,Pass_Deep,Defense,174.0,47.93826531330951,0.6627571183775569,3.4482758620689653,0.5339041630207638,6.896551724137931,2008
KC,Pass_Deep,Defense,146.0,31.994123964068226,-0.17060008601834678,86.20689655172413,0.4465336558173592,31.034482758620687,2008
LA,Pass_Deep,Defense,175.0,40.97056656023865,0.3335214765950225,13.793103448275861,0.4544288316291429,24.137931034482758,2008
LAC,Pass_Deep,Defense,168.0,38.156845677949626,0.17982697123787214,27.586206896551722,0.41068053032213986,65.51724137931033,2008
LV,Pass_Deep,Defense,134.0,42.30710347093358,0.1385267822946568,34.48275862068965,0.419719154464601,55.172413793103445,2008
MIA,Pass_Deep,Defense,165.0,42.752127397288106,0.06772633996898425,44.82758620689655,0.39039844403854923,75.86206896551724,2008
MIN,Pass_Deep,Defense,163.0,41.8145751136149,0.24687400563942988,17.241379310344826,0.46562571501251665,17.241379310344826,2008
NO,Pass_Deep,Defense,216.0,48.6090310233649,-0.15474179351870124,82.75862068965517,0.356134671613518,89.6551724137931,2008
NYG,Pass_Deep,Defense,197.0,39.39557624648746,0.11853707521116445,41.37931034482759,0.42363829860421576,51.72413793103448,2008
PHI,Pass_Deep,Defense,175.0,40.654036705565495,-0.013036351690556948,62.068965517241374,0.3859080902753327,82.75862068965517,2008
PIT,Pass_Deep,Defense,148.0,38.52436631207048,-0.4204620457001182,100.0,0.2707983966252758,100.0,2008
SEA,Pass_Deep,Defense,183.0,40.99372496409504,0.2352883324320084,20.689655172413794,0.43194364861264134,44.82758620689655,2008
SF,Pass_Deep,Defense,155.0,33.81943054071068,0.3684651931396615,10.344827586206897,0.41935144651697165,58.62068965517241,2008
TB,Pass_Deep,Defense,151.0,36.88744462341894,-0.24987734472798143,93.10344827586206,0.48020233864586415,10.344827586206897,2008
TEN,Pass_Deep,Defense,190.0,46.50936160283818,-0.24741782373476143,89.6551724137931,0.3560854029313413,93.10344827586206,2008
