EntryName,Status,Week_1,Week_2,Planner,Contrarian,EV Hunter,Sprinter,Hoarder,Tourist,Picks_Used,Primary_Archetype,Archetype_Mix,Confidence
1btmCO-21,Eliminated,JAC,TB,55.7,2.0,87.4,98.4,51.1,14.1,2,Sprinter,Sprinter (98) / EV Hunter (87),Medium
1btmCO-23,Eliminated,NYJ,TB,52.7,22.3,71.8,71.0,52.7,74.4,2,Tourist,Tourist (74) / EV Hunter (72) / Sprinter (71),Medium
1btmCO-24,Eliminated,MIN,TB,65.2,20.8,74.9,77.3,37.0,75.0,2,Sprinter,Sprinter (77) / Tourist (75) / EV Hunter (75) / Planner (65),Medium
1btmCO-26,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
1btmCO-27,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
1btmCO-28,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
1btmCO-29,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
1btmCO-30,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
2001-Odyssey-1,Eliminated,DET,TB,63.3,6.7,96.0,94.5,41.3,61.9,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
2001-Odyssey-2,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
21million-1,Eliminated,JAC,TB,55.7,2.0,87.4,98.4,51.1,14.1,2,Sprinter,Sprinter (98) / EV Hunter (87),Medium
27BOB27-1,Eliminated,JAC,TB,55.7,2.0,87.4,98.4,51.1,14.1,2,Sprinter,Sprinter (98) / EV Hunter (87),Medium
3mmm-1,Eliminated,JAC,TB,55.7,2.0,87.4,98.4,51.1,14.1,2,Sprinter,Sprinter (98) / EV Hunter (87),Medium
3putt-357-2,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
3putt-357-3,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
3putt-357-4,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
4_degens-1,Eliminated,JAC,TB,55.7,2.0,87.4,98.4,51.1,14.1,2,Sprinter,Sprinter (98) / EV Hunter (87),Medium
6ixty-1,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
757sports-1,Alive,PIT,SF,75.2,3.5,96.9,95.3,27.8,60.0,2,EV Hunter,EV Hunter (97) / Sprinter (95),Medium
7_Shots-1,Alive,PIT,PHI,74.0,8.4,91.2,87.2,33.5,16.6,2,EV Hunter,EV Hunter (91) / Sprinter (87),Medium
810ofclubs-1,Alive,JAC,PHI,78.4,5.2,84.2,91.9,30.9,65.5,2,Sprinter,Sprinter (92) / EV Hunter (84) / Planner (78),Medium
810ofclubs-2,Alive,JAC,PHI,78.4,5.2,84.2,91.9,30.9,65.5,2,Sprinter,Sprinter (92) / EV Hunter (84) / Planner (78),Medium
810ofclubs-126,Eliminated,DET,TB,63.3,6.7,96.0,94.5,41.3,61.9,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
810ofclubs-127,Eliminated,DET,TB,63.3,6.7,96.0,94.5,41.3,61.9,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
810ofclubs-128,Eliminated,DET,TB,63.3,6.7,96.0,94.5,41.3,61.9,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
810ofclubs-129,Eliminated,DET,TB,63.3,6.7,96.0,94.5,41.3,61.9,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
810ofclubs-130,Eliminated,DET,TB,63.3,6.7,96.0,94.5,41.3,61.9,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
810ofclubs-131,Eliminated,DET,TB,63.3,6.7,96.0,94.5,41.3,61.9,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
810ofclubs-132,Eliminated,DET,TB,63.3,6.7,96.0,94.5,41.3,61.9,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
810ofclubs-133,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
810ofclubs-134,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
810ofclubs-135,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
810ofclubs-136,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
810ofclubs-137,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
810ofclubs-138,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
810ofclubs-139,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
810ofclubs-140,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
810ofclubs-141,Eliminated,DET,LAC,74.7,8.3,97.6,95.3,28.9,11.4,2,EV Hunter,EV Hunter (98) / Sprinter (95),Medium
810ofclubs-142,Eliminated,DET,LAC,74.7,8.3,97.6,95.3,28.9,11.4,2,EV Hunter,EV Hunter (98) / Sprinter (95),Medium
810ofclubs-143,Eliminated,DET,LAC,74.7,8.3,97.6,95.3,28.9,11.4,2,EV Hunter,EV Hunter (98) / Sprinter (95),Medium
810ofclubs-144,Eliminated,DET,LAC,74.7,8.3,97.6,95.3,28.9,11.4,2,EV Hunter,EV Hunter (98) / Sprinter (95),Medium
810ofclubs-145,Eliminated,DET,LAC,74.7,8.3,97.6,95.3,28.9,11.4,2,EV Hunter,EV Hunter (98) / Sprinter (95),Medium
810ofclubs-146,Alive,DET,PHI,85.7,9.9,92.8,88.8,21.2,13.0,2,EV Hunter,EV Hunter (93) / Sprinter (89) / Planner (86),Medium
810ofclubs-147,Alive,DET,PHI,85.7,9.9,92.8,88.8,21.2,13.0,2,EV Hunter,EV Hunter (93) / Sprinter (89) / Planner (86),Medium
810ofclubs-148,Alive,DET,PHI,85.7,9.9,92.8,88.8,21.2,13.0,2,EV Hunter,EV Hunter (93) / Sprinter (89) / Planner (86),Medium
810ofclubs-149,Alive,DET,PHI,85.7,9.9,92.8,88.8,21.2,13.0,2,EV Hunter,EV Hunter (93) / Sprinter (89) / Planner (86),Medium
810ofclubs-150,Eliminated,DET,BAL,87.7,11.5,95.2,93.6,12.1,58.9,2,EV Hunter,EV Hunter (95) / Sprinter (94) / Planner (88),Medium
a1chickenlittle-1,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
a1exjet-1,Eliminated,DET,BAL,87.7,11.5,95.2,93.6,12.1,58.9,2,EV Hunter,EV Hunter (95) / Sprinter (94) / Planner (88),Medium
aaron-Bliven-1,Eliminated,JAC,TB,55.7,2.0,87.4,98.4,51.1,14.1,2,Sprinter,Sprinter (98) / EV Hunter (87),Medium
aaron-Bliven-3,Alive,CHI,SF,78.1,12.9,84.4,85.9,28.6,15.9,2,Sprinter,Sprinter (86) / EV Hunter (84) / Planner (78),Medium
aaronlabrie15-1,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
aaronlabrie15-2,Eliminated,PIT,TB,52.3,5.1,94.5,92.9,52.9,65.2,2,EV Hunter,EV Hunter (94) / Sprinter (93),Medium
aaronlabrie15-3,Eliminated,PIT,LAC,62.2,6.8,96.1,93.7,42.1,15.1,2,EV Hunter,EV Hunter (96) / Sprinter (94),Medium
aaronlabrie15-4,Eliminated,LV,LAC,56.2,9.9,85.1,87.4,50.5,66.5,2,Sprinter,Sprinter (87) / EV Hunter (85),Medium
Aaron-Li-1,Eliminated,JAC,TB,55.7,2.0,87.4,98.4,51.1,14.1,2,Sprinter,Sprinter (98) / EV Hunter (87),Medium
aBass94-1,Alive,PIT,PHI,74.0,8.4,91.2,87.2,33.5,16.6,2,EV Hunter,EV Hunter (91) / Sprinter (87),Medium
abbq-3,Alive,BAL,PHI,91.3,19.3,77.2,74.7,17.3,72.7,2,Planner,Planner (91) / EV Hunter (77),Medium
abbq-4,Alive,BAL,SF,92.2,14.5,82.8,82.8,11.8,66.2,2,Planner,Planner (92) / EV Hunter (83) / Sprinter (83),Medium
abbq-5,Alive,BAL,SF,92.2,14.5,82.8,82.8,11.8,66.2,2,Planner,Planner (92) / EV Hunter (83) / Sprinter (83),Medium
abbq-6,Alive,BAL,PHI,91.3,19.3,77.2,74.7,17.3,72.7,2,Planner,Planner (91) / EV Hunter (77),Medium
abbq-7,Alive,BAL,LA,89.0,22.5,75.6,71.1,11.0,23.0,2,Planner,Planner (89) / EV Hunter (76),Medium
abbq-8,Alive,BAL,NE,84.1,27.4,71.5,73.1,26.4,79.4,2,Planner,Planner (84) / Tourist (79) / Sprinter (73) / EV Hunter (72),Medium
abbq-9,Alive,BAL,SF,92.2,14.5,82.8,82.8,11.8,66.2,2,Planner,Planner (92) / EV Hunter (83) / Sprinter (83),Medium
abbq-10,Alive,CHI,PHI,77.7,17.7,77.9,77.1,34.1,72.8,2,EV Hunter,EV Hunter (78) / Planner (78) / Sprinter (77) / Tourist (73),Medium
abbq-11,Alive,CHI,KC,78.3,21.0,65.0,65.0,38.2,82.9,2,Tourist,Tourist (83) / Planner (78),Medium
abbq-12,Eliminated,CHI,BAL,79.2,19.4,80.3,82.7,24.5,68.3,2,Sprinter,Sprinter (83) / EV Hunter (80) / Planner (79) / Tourist (68),Medium
abbq-13,Alive,CHI,PHI,77.7,17.7,77.9,77.1,34.1,72.8,2,EV Hunter,EV Hunter (78) / Planner (78) / Sprinter (77) / Tourist (73),Medium
abbq-14,Eliminated,CHI,TB,54.9,14.5,81.1,83.5,54.5,21.1,2,Sprinter,Sprinter (84) / EV Hunter (81),Medium
abbq-15,Alive,CHI,PHI,77.7,17.7,77.9,77.1,34.1,72.8,2,EV Hunter,EV Hunter (78) / Planner (78) / Sprinter (77) / Tourist (73),Medium
abbq-16,Alive,CHI,NE,70.0,27.4,72.3,75.5,43.3,30.1,2,Sprinter,Sprinter (76) / EV Hunter (72) / Planner (70),Medium
abbq-17,Alive,CHI,KC,78.3,21.0,65.0,65.0,38.2,82.9,2,Tourist,Tourist (83) / Planner (78),Medium
abbq-18,Alive,CHI,PHI,77.7,17.7,77.9,77.1,34.1,72.8,2,EV Hunter,EV Hunter (78) / Planner (78) / Sprinter (77) / Tourist (73),Medium
abbq-19,Alive,CIN,SF,84.0,9.8,92.2,90.6,21.6,63.1,2,EV Hunter,EV Hunter (92) / Sprinter (91) / Planner (84),Medium
abbq-20,Eliminated,CIN,CHI,70.5,25.9,80.1,78.1,40.4,26.9,2,EV Hunter,EV Hunter (80) / Sprinter (78) / Planner (70),Medium
abbq-21,Eliminated,CIN,CHI,70.5,25.9,80.1,78.1,40.4,26.9,2,EV Hunter,EV Hunter (80) / Sprinter (78) / Planner (70),Medium
abbq-22,Alive,CIN,PHI,83.5,14.6,85.7,81.8,27.1,20.1,2,EV Hunter,EV Hunter (86) / Planner (84) / Sprinter (82),Medium
abbq-23,Eliminated,CIN,CHI,70.5,25.9,80.1,78.1,40.4,26.9,2,EV Hunter,EV Hunter (80) / Sprinter (78) / Planner (70),Medium
abbq-24,Alive,CIN,SF,84.0,9.8,92.2,90.6,21.6,63.1,2,EV Hunter,EV Hunter (92) / Sprinter (91) / Planner (84),Medium
abbq-25,Eliminated,CIN,LAC,71.8,13.0,91.4,89.0,35.1,18.1,2,EV Hunter,EV Hunter (91) / Sprinter (89),Medium
abbq-26,Alive,CIN,DAL,65.8,21.1,81.7,78.1,43.4,24.3,2,EV Hunter,EV Hunter (82) / Sprinter (78),Medium
abbq-27,Alive,CIN,GB,67.6,30.7,66.4,64.0,19.2,80.3,2,Tourist,Tourist (80) / Planner (68) / EV Hunter (66),Medium
abbq-28,Alive,CIN,SF,84.0,9.8,92.2,90.6,21.6,63.1,2,EV Hunter,EV Hunter (92) / Sprinter (91) / Planner (84),Medium
abbq-29,Eliminated,CIN,BAL,85.0,16.2,88.2,87.4,17.5,65.5,2,EV Hunter,EV Hunter (88) / Sprinter (87) / Planner (85),Medium
abbq-30,Alive,CIN,KC,86.1,17.8,72.0,68.9,29.9,30.2,2,Planner,Planner (86) / EV Hunter (72),Medium
abbq-31,Alive,CIN,SF,84.0,9.8,92.2,90.6,21.6,63.1,2,EV Hunter,EV Hunter (92) / Sprinter (91) / Planner (84),Medium
abbq-32,Alive,CIN,PHI,83.5,14.6,85.7,81.8,27.1,20.1,2,EV Hunter,EV Hunter (86) / Planner (84) / Sprinter (82),Medium
abbq-33,Eliminated,CIN,BAL,85.0,16.2,88.2,87.4,17.5,65.5,2,EV Hunter,EV Hunter (88) / Sprinter (87) / Planner (85),Medium
abbq-46,Eliminated,DET,LAC,74.7,8.3,97.6,95.3,28.9,11.4,2,EV Hunter,EV Hunter (98) / Sprinter (95),Medium
abbq-47,Alive,DET,PHI,85.7,9.9,92.8,88.8,21.2,13.0,2,EV Hunter,EV Hunter (93) / Sprinter (89) / Planner (86),Medium
abbq-48,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
abbq-49,Alive,DET,LA,84.4,14.8,91.2,85.2,15.1,63.8,2,EV Hunter,EV Hunter (91) / Sprinter (85) / Planner (84),Medium
abbq-50,Eliminated,DET,BAL,87.7,11.5,95.2,93.6,12.1,58.9,2,EV Hunter,EV Hunter (95) / Sprinter (94) / Planner (88),Medium
abbq-51,Alive,DET,CAR,81.5,18.0,67.8,64.6,26.2,20.4,2,Planner,Planner (82) / EV Hunter (68),Medium
abbq-52,Alive,DET,CAR,81.5,18.0,67.8,64.6,26.2,20.4,2,Planner,Planner (82) / EV Hunter (68),Medium
abbq-53,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
abbq-54,Alive,DET,KC,88.3,13.2,78.3,75.1,24.5,23.7,2,Planner,Planner (88) / EV Hunter (78) / Sprinter (75),Medium
abbq-55,Alive,DET,PHI,85.7,9.9,92.8,88.8,21.2,13.0,2,EV Hunter,EV Hunter (93) / Sprinter (89) / Planner (86),Medium
abbq-56,Alive,DET,DAL,67.7,16.4,88.0,85.2,38.6,17.7,2,EV Hunter,EV Hunter (88) / Sprinter (85),Medium
abbq-57,Alive,DET,KC,88.3,13.2,78.3,75.1,24.5,23.7,2,Planner,Planner (88) / EV Hunter (78) / Sprinter (75),Medium
abbq-58,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
abbq-59,Alive,DET,SF,86.2,5.1,98.4,96.9,16.2,56.7,2,EV Hunter,EV Hunter (98) / Sprinter (97) / Planner (86),Medium
abbq-60,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
abbq-61,Alive,JAC,KC,80.7,8.5,70.5,78.2,33.8,75.9,2,Planner,Planner (81) / Sprinter (78) / Tourist (76) / EV Hunter (70),Medium
abbq-62,Alive,JAC,PHI,78.4,5.2,84.2,91.9,30.9,65.5,2,Sprinter,Sprinter (92) / EV Hunter (84) / Planner (78),Medium
abbq-63,Alive,JAC,KC,80.7,8.5,70.5,78.2,33.8,75.9,2,Planner,Planner (81) / Sprinter (78) / Tourist (76) / EV Hunter (70),Medium
abbq-64,Alive,JAC,NE,71.5,14.9,78.5,90.3,39.3,22.4,2,Sprinter,Sprinter (90) / EV Hunter (78),Medium
abbq-65,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
abbq-66,Alive,JAC,LA,76.8,10.1,82.6,88.3,24.5,66.2,2,Sprinter,Sprinter (88) / EV Hunter (83) / Planner (77),Medium
abbq-67,Alive,JAC,DAL,60.5,11.7,79.3,88.3,48.0,70.0,2,Sprinter,Sprinter (88) / EV Hunter (79),Medium
abbq-68,Alive,JAC,DAL,60.5,11.7,79.3,88.3,48.0,70.0,2,Sprinter,Sprinter (88) / EV Hunter (79),Medium
abbq-69,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
abbq-70,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
abbq-71,Alive,JAC,PHI,78.4,5.2,84.2,91.9,30.9,65.5,2,Sprinter,Sprinter (92) / EV Hunter (84) / Planner (78),Medium
abbq-72,Alive,JAC,LA,76.8,10.1,82.6,88.3,24.5,66.2,2,Sprinter,Sprinter (88) / EV Hunter (83) / Planner (77),Medium
abbq-73,Alive,JAC,SF,78.6,0.4,90.6,100.0,25.5,8.8,2,Sprinter,Sprinter (100) / EV Hunter (91),Medium
abbq-74,Eliminated,KC,TB,66.8,19.2,78.0,78.8,45.7,26.4,2,Sprinter,Sprinter (79) / EV Hunter (78) / Planner (67),Medium
abbq-75,Alive,KC,NE,81.1,30.5,70.0,71.6,35.0,34.1,2,Planner,Planner (81) / Sprinter (72) / EV Hunter (70),Medium
abbq-76,Alive,KC,PHI,88.6,22.4,74.8,73.2,26.3,77.7,2,Planner,Planner (89) / Tourist (78) / EV Hunter (75),Medium
abbq-77,Alive,KC,PHI,88.6,22.4,74.8,73.2,26.3,77.7,2,Planner,Planner (89) / Tourist (78) / EV Hunter (75),Medium
abbq-78,Alive,KC,PHI,88.6,22.4,74.8,73.2,26.3,77.7,2,Planner,Planner (89) / Tourist (78) / EV Hunter (75),Medium
abbq-97,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
abbq-98,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
abbq-99,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
abbq-100,Eliminated,LV,BAL,70.2,13.1,81.9,85.8,32.1,63.8,2,Sprinter,Sprinter (86) / EV Hunter (82),Medium
abbq-101,Alive,LV,DAL,50.3,17.9,74.6,76.6,59.0,72.5,2,Sprinter,Sprinter (77) / EV Hunter (75) / Tourist (72),Medium
abbq-102,Alive,LV,PHI,68.7,11.5,79.5,80.2,41.7,68.3,2,Sprinter,Sprinter (80) / EV Hunter (80) / Planner (69) / Tourist (68),Medium
abbq-103,Alive,LV,PHI,68.7,11.5,79.5,80.2,41.7,68.3,2,Sprinter,Sprinter (80) / EV Hunter (80) / Planner (69) / Tourist (68),Medium
abbq-104,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
abbq-105,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
abbq-106,Eliminated,LV,CHI,54.5,22.8,73.0,76.6,56.2,25.0,2,Sprinter,Sprinter (77) / EV Hunter (73),Medium
abbq-107,Eliminated,LV,TB,45.2,8.3,82.7,86.6,62.8,16.4,2,Sprinter,Sprinter (87) / EV Hunter (83),Medium
abbq-108,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
abbq-109,Alive,LV,SEA,58.1,24.4,69.8,72.1,31.7,73.1,2,Tourist,Tourist (73) / Sprinter (72) / EV Hunter (70) / Planner (58),Medium
abbq-110,Alive,LV,SF,69.2,6.7,85.9,89.1,36.2,11.4,2,Sprinter,Sprinter (89) / EV Hunter (86),Medium
abbq-111,Eliminated,MIN,TB,65.2,20.8,74.9,77.3,37.0,75.0,2,Sprinter,Sprinter (77) / Tourist (75) / EV Hunter (75) / Planner (65),Medium
abbq-112,Alive,MIN,SF,87.6,19.2,78.1,79.7,11.9,69.6,2,Planner,Planner (88) / Sprinter (80) / EV Hunter (78),Medium
abbq-113,Alive,MIN,SF,87.6,19.2,78.1,79.7,11.9,69.6,2,Planner,Planner (88) / Sprinter (80) / EV Hunter (78),Medium
abbq-114,Alive,MIN,PHI,87.8,24.0,71.7,70.8,16.7,76.3,2,Planner,Planner (88) / Tourist (76),Medium
abbq-115,Alive,MIN,KC,90.3,27.2,57.2,57.1,19.8,87.0,2,Planner,Planner (90) / Tourist (87),Medium
abbq-116,Alive,PHI,SEA,79.1,24.3,80.8,77.6,10.9,69.7,2,EV Hunter,EV Hunter (81) / Planner (79) / Sprinter (78) / Tourist (70),Medium
abbq-117,Alive,PHI,SF,89.1,8.2,95.3,93.8,15.4,59.0,2,EV Hunter,EV Hunter (95) / Sprinter (94) / Planner (89),Medium
abbq-118,Alive,PHI,SF,89.1,8.2,95.3,93.8,15.4,59.0,2,EV Hunter,EV Hunter (95) / Sprinter (94) / Planner (89),Medium
abbq-119,Alive,PHI,SF,89.1,8.2,95.3,93.8,15.4,59.0,2,EV Hunter,EV Hunter (95) / Sprinter (94) / Planner (89),Medium
abbq-120,Eliminated,PHI,BAL,90.1,13.1,91.3,90.5,11.3,61.0,2,EV Hunter,EV Hunter (91) / Sprinter (90) / Planner (90),Medium
abbq-121,Alive,PHI,SF,89.1,8.2,95.3,93.8,15.4,59.0,2,EV Hunter,EV Hunter (95) / Sprinter (94) / Planner (89),Medium
abbq-122,Eliminated,PHI,LAC,77.6,11.4,94.5,92.1,28.1,13.8,2,EV Hunter,EV Hunter (94) / Sprinter (92),Medium
