EntryName,Status,Week_1,Week_2,Planner,Contrarian,EV Hunter,Sprinter,Hoarder,Tourist,Picks_Used,Primary_Archetype,Archetype_Mix,Confidence
chriswinter2-111,Alive,PIT,DAL,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
chriswinter2-112,Eliminated,PIT,BAL,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
chriswinter2-113,Eliminated,PIT,BAL,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
chriswinter2-114,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
chriswinter2-115,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-116,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-117,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-118,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-119,Alive,DET,DAL,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-120,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-121,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-122,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-123,Eliminated,DET,BAL,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-124,Eliminated,DET,BAL,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-125,Alive,DET,PHI,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-126,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-127,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-128,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-129,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-130,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
chriswinter2-131,Alive,PHI,SF,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-132,Eliminated,PHI,TB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-133,Eliminated,PHI,LAC,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-134,Eliminated,PHI,LAC,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-135,Eliminated,PHI,BAL,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-136,Alive,PHI,DAL,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-137,Eliminated,PHI,TB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-138,Alive,PHI,KC,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-139,Alive,PHI,DAL,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-140,Eliminated,PHI,TB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
chriswinter2-141,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-142,Eliminated,LV,LAC,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-143,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-144,Eliminated,LV,LAC,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-145,Alive,LV,DAL,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-146,Eliminated,LV,LAC,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-147,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-148,Alive,LV,PHI,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-149,Alive,LV,SF,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
chriswinter2-150,Eliminated,LV,LAC,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
cignatty2027-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Cillo-1,Alive,DET,CAR,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
Cillo-2,Alive,PIT,PHI,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Cimo-713-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
CindyMancini-1,Eliminated,PHI,TB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
cingerson-1,Eliminated,PIT,LAC,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Cinquefoil-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cintolo-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Citruss-1,Alive,JAC,PHI,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
CJCagg23-1,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
CJCagg23-2,Eliminated,DET,BAL,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
CJCagg23-4,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
CJCagg23-5,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
CJCagg23-6,Alive,CIN,SF,76.3,18.8,84.4,81.2,34.3,47.7,1,EV Hunter,EV Hunter (84) / Sprinter (81) / Planner (76),Low
CJCagg23-7,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cjlemoin-1,Alive,LV,SF,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
cjlemoin-3,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
ckwinning-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clarkjasonpaul-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
claydaman60-1-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
claydaman60-1-2,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
claydaman60-1-3,Alive,PIT,,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clayton24-2,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clayton24-3,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clayton24-4,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clayton24-6,Eliminated,PHI,TB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
clayton24-7,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clayton24-8,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clayton24-9,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clayton24-11,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clayton24-12,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clean-bag-7594-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clean-draw-2002-1,Alive,JAC,NE,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cleanlivin03-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
ClearwaterDude-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
ClearwaterDude-3,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cleatz-1,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
cleatz-3,Alive,PHI,LA,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
CLEE99-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clevta-2,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clevta-4,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clevta-5,Eliminated,PIT,LAC,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clew3-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clintdoughty-1,Alive,JAC,PHI,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cliver-2,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
cliver-3,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cliver-4,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clochte-1,Alive,LV,SF,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
clochte-3,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
CLOSER21-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
ClothTalk-1,Eliminated,PIT,LAC,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clubcamcole-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clubcamcole-2,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clubcamcole-3,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clubcamcole-4,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
clubcamcole-8,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clubcamcole-9,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clubcamcole-10,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
clubcamcole-11,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
clubcamcole-12,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
clubcamcole-13,Alive,PHI,SF,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
clubcamcole-14,Eliminated,PHI,TB,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
clubcamcole-15,Alive,CIN,SF,76.3,18.8,84.4,81.2,34.3,47.7,1,EV Hunter,EV Hunter (84) / Sprinter (81) / Planner (76),Low
ClutchHutch760-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
CMacUF-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
cmics10-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cmics10-2,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
cmn421-1,Alive,LV,CAR,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
cmonmann-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cnunn-1,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cnunn-2,Alive,JAC,CAR,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cnunn-3,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cnunn-4,Eliminated,PIT,LAC,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
cnunn-5,Alive,LV,CAR,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
cnuzz-1,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
coachpopsoff-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
CoachTrux-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
cobrakyan-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
COHEN89-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
COHEN89-2,Alive,PIT,SF,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
COINBOY-1,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
coleh0705-1,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
coleh0705-2,Eliminated,PIT,TB,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
Colin-Chapman-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
colinrvt-2,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
colleentheshots-1,Eliminated,PIT,BAL,58.7,6.2,93.8,90.6,46.7,35.2,1,EV Hunter,EV Hunter (94) / Sprinter (91),Low
colt45s-MRQQ-1,Eliminated,JAC,LAC,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
coltonheisey-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Colton-Katie-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
COLUMBIA13-1,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
comegetsomesurvive-2,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Commish-144-2,Eliminated,NYJ,LAC,61.6,40.6,50.0,46.9,43.2,72.7,1,Tourist,Tourist (73) / Planner (62),Low
compoundgirls2310-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
conalced-1,Alive,PHI,SF,86.5,15.6,90.6,87.5,21.9,31.2,1,EV Hunter,EV Hunter (91) / Sprinter (88) / Planner (86),Low
conceison-1,Eliminated,LV,LAC,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
connerr25-1,Alive,JAC,SF,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
Conner-Wright-1-1,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
Conner-Wright-1-2,Eliminated,LV,TB,46.7,12.5,71.9,78.1,63.5,40.6,1,Sprinter,Sprinter (78) / EV Hunter (72) / Hoarder (64),Low
connortho-1,Eliminated,JAC,TB,65.5,0.0,81.2,100.0,42.2,30.5,1,Sprinter,Sprinter (100),Low
ConOs-1,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-2,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-3,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-4,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-5,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-6,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-7,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-8,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-9,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-10,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-11,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-12,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-13,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-14,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-15,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-16,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-17,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-18,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-19,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-20,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-21,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-22,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-23,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-24,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-25,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-26,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-27,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-28,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-29,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-30,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-31,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-32,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-33,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-34,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-35,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-36,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-37,Eliminated,DET,LAC,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-38,Eliminated,DET,BAL,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-39,Eliminated,DET,BAL,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-40,Eliminated,DET,BAL,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-41,Eliminated,DET,BAL,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-42,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-43,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-44,Alive,DET,SF,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-45,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-46,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-47,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-48,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-49,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
ConOs-50,Eliminated,DET,TB,80.7,9.4,96.9,93.8,23.4,21.9,1,EV Hunter,EV Hunter (97) / Sprinter (94),Low
