Game ID,Season,Week_x,Date_x,Time,Away Team,Home Team,Location,Away QB,Home QB,Away QB ID,Home QB ID,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,International Game,Back to Back Away Games,Circa Week,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Away Team Previous Opponent,Home Team Previous Opponent,Away Team Previous Location,Home Team Previous Location,Away Team Next Opponent,Home Team Next Opponent,Away Team Next Location,Home Team Next Location,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Massey-Peabody Preseason Rank,Home Team Massey-Peabody Preseason Rank,Away Team Generic Sports Fan Preseason Rank,Home Team Generic Sports Fan Preseason Rank,Massey-Peabody Preseason Winner,Massey-Peabody Preseason Difference,Generic Sports Fan Preseason Winner,Generic Sports Fan Preseason Difference,Away Team MP + GSF Average Preseason Rank,Home Team MP + GSF Average Preseason Rank,MP + GSF Average Preseason Winner,MP + GSF Average Preseason Difference,Away NonLinear TZ,Home NonLinear TZ,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Divisional Matchup?,Home Team Short Rest,Away Team Massey-Peabody Current Rank,Home Team Massey-Peabody Current Rank,Away Team Generic Sports Fan Current Rank,Home Team Generic Sports Fan Current Rank,Away Team Adjusted Massey-Peabody Preseason Rank,Home Team Adjusted Massey-Peabody Preseason Rank,Away Team Adjusted Generic Sports Fan Preseason Rank,Home Team Adjusted Generic Sports Fan Preseason Rank,Away Team Adjusted Massey-Peabody Current Rank,Home Team Adjusted Massey-Peabody Current Rank,Away Team Adjusted Generic Sports Fan Current Rank,Home Team Adjusted Generic Sports Fan Current Rank,Adjusted Massey-Peabody Preseason Winner,Adjusted Massey-Peabody Preseason Difference,Adjusted Generic Sports Fan Preseason Winner,Adjusted Generic Sports Fan Preseason Difference,Away Team Adjusted MP + GSF Average Preseason Rank,Home Team Adjusted MP + GSF Average Preseason Rank,Adjusted MP + GSF Average Preseason Winner,Adjusted MP + GSF Average Preseason Difference,Massey-Peabody Current Winner,Massey-Peabody Current Difference,Generic Sports Fan Current Winner,Generic Sports Fan Current Difference,Away Team MP + GSF Average Current Rank,Home Team MP + GSF Average Current Rank,MP + GSF Average Current Winner,MP + GSF Average Current Difference,Adjusted Massey-Peabody Current Winner,Adjusted Massey-Peabody Current Difference,Adjusted Generic Sports Fan Current Winner,Adjusted Generic Sports Fan Current Difference,Away Team Adjusted MP + GSF Average Current Rank,Home Team Adjusted MP + GSF Average Current Rank,Adjusted MP + GSF Average Current Winner,Adjusted MP + GSF Average Current Difference,Massey-Peabody Bayesian Same Winner Across All Metrics,Generic Sports Fan Bayesian Same Adjusted Winner Across All Metrics,Massey-Peabody Bayesian Same Current and Preseason Adjusted Winner,Generic Sports Fan Bayesian Current and Preseason Adjusted Winner,Massey-Peabody Bayesian Same Current and Adjusted Current Winner,Generic Sports Fan Bayesian Same Current and Adjusted Current Winner,Thursday Night Game,Masey-Peabody Home Team Winner?,Generic Sports Fan Home Team Winner?,Total Line,Home Team Sportsbook Moneyline,Away Team Sportsbook Moneyline,Sportsbook Favorite,Sportsbook Underdog,Home Team Sportsbook Spread,Away Team Sportsbook Spread,Massey-Peabody Home Team Moneyline,Massey-Peabody Away Team Moneyline,Generic Sports Fan Home Team Moneyline,Generic Sports Fan Away Team Moneyline,Massey-Peabody Home Team Spread,Massey-Peabody Away Team Spread,Generic Sports Fan Home Team Spread,Generic Sports Fan Away Team Spread,Away Team Sportsbook Implied Odds to Win,Home Team Sportsbook Implied Odds to Win,Away Team Massey-Peabody Implied Odds to Win,Home Team Massey-Peabody Implied Odds to Win,Away Team Generic Sports Fan Implied Odds to Win,Home Team Generic Sports Fan Implied Odds to Win,Away Team Sportsbook Fair Odds,Home Team Sportsbook Fair Odds,Away Team Massey-Peabody Fair Odds,Home Team Massey-Peabody Fair Odds,Away Team Generic Sports Fan Fair Odds,Home Team Generic Sports Fan Fair Odds,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,temp,wind,Matchup_ID,Week_y,Date_y,Matchup,Wind,Temperature,Precipitation,Sim_Weather_Source,Dome,Away_Starting_QB,Home_Starting_QB,Sim_Spread_Mean,Sim_Spread_Median,Sim_Spread_Std,Sim_Spread_Variance,Sim_Spread_Variance_Label,Sim_Spread_25th,Sim_Spread_75th,Sim_Total_Mean,Sim_Total_Median,Sim_Total_Std,Sim_Total_10th_Floor,Sim_Total_90th_Ceiling,Sim_Home_Win_Pct,Sim_Away_Win_Pct,Sim_Prob_Land_3,Sim_Prob_Land_7,Sim_Home_Cover_Prob,Sim_Away_Cover_Prob,Sim_Prob_Over,Sim_Prob_Under,Consensus Home Win Pct,Consensus Away Win Pct,Consensus Home Team Odds,Consensus Away Team Odds,Market Home Team Implied Odds,Market Away Team Implied Odds,Monte Carlo Home Team Spread,Monte Carlo Away Team Spread,Monte Carlo Total,Consensus Home Team Spread,Consensus Away Team Spread,GSF Spread Bet,GSF Spread Edge,Massey-Peabody Spread Bet,Massey-Peabody Spread Edge,Monte Carlo Spread Bet,Monte Carlo Spread Edge,Consensus Spread Bet,Consensus Spread Edge,GSF Moneyline Bet,GSF Moneyline Edge,Massey-Peabody Moneyline Bet,Massey-Peabody Moneyline Edge,Monte Carlo Moneyline Bet,Monte Carlo Moneyline Edge,Consensus Moneyline Bet,Consensus Moneyline Edge,Monte Carlo Total Bet,Monte Carlo Total Edge,MC ML Unit Wager,MC ML Unit to Win,MC ML Kelly Wager,MC ML Kelly To Win,MC Spread Unit Wager,MC Spread Unit to Win,MC Spread Kelly Wager,MC Spread Kelly To Win,MC Total Unit Wager,MC Total Unit to Win,MC Total Kelly Wager,MC Total Kelly To Win,MC Bet Direction,Home Team Offensive Pressure Allowed Rate,Away Team Offensive Pressure Allowed Rate,Home Team Defensive Pressure Generated Rate,Away Team Defensive Pressure Generated Rate,Home Team Zone Rate,Away Team Zone Rate,Home Team Man Rate,Away Team Man Rate,Home Team Offensive EPA vs Pressure,Away Team Offensive EPA vs Pressure,Home Team Offensive EPA vs Zone,Away Team Offensive EPA vs Zone,Home Team Offensive EPA vs Man,Away Team Offensive EPA vs Man,Week,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Favorite,Underdog,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Thanksgiving Underdog,Home Team Thanksgiving Underdog,Away Team Christmas Favorite,Home Team Christmas Favorite,Away Team Christmas Underdog,Home Team Christmas Underdog,Away Team Pre Thanksgiving,Home Team Pre Thanksgiving,Away Team Pre Christmas,Home Team Pre Christmas,Divisional Matchup Boolean,Away Team Star Rating,Home Team Star Rating,Away Team Public Pick %,Home Team Public Pick %,Total Remaining Entries at Start of Week,Home Team Expected Availability,Away Team Expected Availability,Home Pick %,Away Pick %,Expected Home Team Survivors,Expected Away Team Survivors,Expected Home Team Eliminations,Expected Away Team Eliminations,Home Predicted_Pick_Pct,Away Predicted_Pick_Pct,Home Expected Survival Rate,Home Expected Elimination Percent,Away Expected Survival Rate,Away Expected Elimination Percent,Expected Eliminated Entry Percent From Game,Expected Away Team Picks,Expected Home Team Picks,Avg Survivors,Avg Eliminations,Preseason Away Team Sportsbook Fair Odds,Preseason Home Team Sportsbook Fair Odds,Preseason Consensus Away Win Pct,Preseason Consensus Home Win Pct,Preseason Sim_Away_Win_Pct,Preseason Sim_Home_Win_Pct,Preseason Sportsbook Favorite,Preseason Sim Favorite,Preseason Consensus Favorite,Sim Favorite,Consensus Favorite,Sportsbook Bayesian Same Current and Preseason Adjusted Winner,Sim Bayesian Same Current and Preseason Adjusted Winner,Consensus Bayesian Same Current and Preseason Adjusted Winner,Away_Odds_Imputed,Home_Odds_Imputed,Topdown Home Pick %,Topdown Away Pick %,Home Team Points,Away Team Points,Actual Home Team Win %,Actual Away Team Win %,Away Actual Pick %,Home Actual Pick %,Actual Away Team EV,Actual Home Team EV,GSF Spread Win/Loss,GSF Spread P/L,MP Spread Win/Loss,MP Spread P/L,Sim Spread Win/Loss,Sim Spread P/L,Sim Spread (Kelly) Win/Loss,Sim Spread (Kelly) P/L,Consensus Spread Win/Loss,Consensus Spread P/L,GSF Moneyline Win/Loss,GSF Moneyline P/L,MP Moneyline Win/Loss,MP Moneyline P/L,Sim Moneyline Win/Loss,Sim Moneyline P/L,Sim Moneyline (Kelly) Win/Loss,Sim Moneyline (Kelly) P/L,Consensus Moneyline Win/Loss,Consensus Moneyline P/L,Sim Total Win/Loss,Sim Total P/L,Sim Total (Kelly) Win/Loss,Sim Total (Kelly) P/L,Data_Type,Week_Final,Year_Final
2025_17_DAL_WAS,2025,18,2025-12-25,13:00,Dallas Cowboys,Washington Commanders,Home,Dak Prescott,Josh Johnson,00-0033077,00-0026300,4,5,-1,1,2,-16,FedExField,38.9077,-76.8645,America/New_York,False,False,Christmas,2,-16,NFC East,AT&T Stadium,32.7369,-97.0826,America/Chicago,NFC East,FedExField,38.9077,-76.8645,America/New_York,Los Angeles Chargers,Philadelphia Eagles,AT&T Stadium,FedExField,New York Giants,Philadelphia Eagles,MetLife Stadium,Lincoln Financial Field,1206,0,-1206,1206,-1.0,0.0,America/Chicago,America/New_York,-1.0,0.0,-1.0,0.0,-1.0,0,-0.615,1.45,-0.615,1.45,Washington Commanders,2.065,Washington Commanders,2.065,-0.615,1.45,Washington Commanders,2.065,0.0,0,No,No,No,No,Yes,1,No,-0.41,-2.85,-2.312,-4.955,-0.69623,0.1632299999999998,-0.69623,0.1632299999999998,-0.53628,-4.0917200000000005,-2.44031,-6.19469,Washington Commanders,0.8594599999999999,Washington Commanders,0.8594599999999999,-0.69623,0.1632299999999998,Washington Commanders,0.8594599999999999,Dallas Cowboys,2.44,Dallas Cowboys,2.643,-1.361,-3.9025,Dallas Cowboys,2.5415,Dallas Cowboys,3.5554400000000004,Dallas Cowboys,3.75438,-1.488295,-5.143205,Dallas Cowboys,3.65491,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,49.5,380.0,-500.0,Dallas Cowboys,Washington Commanders,-8.5,8.5,156,-191,171,-211,3.5554400000000004,-3.5554400000000004,3.75438,-3.75438,0.5556,0.4878,0.6564,0.3906,0.6785,0.369,0.8,0.2,0.6269,0.3731,0.6477,0.3523,0.5325,0.4675,0.0325,-0.0325,50.0,7.0,0,18,2025-12-25,DAL @ WAS,7.0,50.0,0.0,nfl_read_py Fallback,False,J.Milton III,J.Johnson,-0.46,-1.0,14.3,204.53,High,-11.0,10.0,48.87,49.0,13.120130255587585,32.0,66.0,0.5092,0.4898,0.0788,0.0756,0.5258,0.4742,0.4666,0.5334,0.4255,0.5742,135,-135,0.4878048780487805,0.5555555555555556,-0.73,0.73,48.935,2.1932733333333334,-2.1932733333333334,Dallas Cowboys,2.2543799999999994,Dallas Cowboys,2.0554400000000004,Washington Commanders,2.23,Dallas Cowboys,0.6932733333333334,Dallas Cowboys,0.0921444444444444,Dallas Cowboys,0.0713444444444444,Washington Commanders,0.0213951219512195,Dallas Cowboys,0.0186444444444444,Under,0.5649999999999977,100.0,105.0,104.43,109.65,110.0,100.0,10.45,9.5,110.0,100.0,50.35,45.77,Washington Commanders,,,,,,,,,,,,,,,18,0.0745,-0.153,Dallas Cowboys,Washington Commanders,0,0,0,0,1,0,0,1,0,0,0,0,1,3.5,0.0,0.183,0.003,10.0,0.9,0.5,0.305296,0.439136,0.8819661470570981,2.6625,1.0045924562735928,2.3375000000000004,0.1784855941673152,0.5,0.0881966147057098,0.1004592456273592,0.26625,0.23375,0.3342092456273593,5.0,1.8865586033306907,3.0,7.0,0.8,0.2,0.5734,0.4264,0.46,0.539,Dallas Cowboys,Washington Commanders,Dallas Cowboys,Washington Commanders,Dallas Cowboys,Same,Same,Same,False,False,0.188655860333069,0.5,23.0,30.0,0.0,1.0,0.5,0.0,1.601,0.0,Win,100.0,Win,100.0,Loss,-110.0,Loss,-10.45,Win,100.0,Win,22.0,Win,22.0,Loss,-100.0,Loss,-104.43,Win,22.0,Loss,-110.0,Loss,-50.35,Final,18,2025
2025_17_DET_MIN,2025,18,2025-12-25,16:30,Detroit Lions,Minnesota Vikings,Home,Jared Goff,Max Brosmer,00-0033106,00-0040494,4,4,0,0,10,-6,U.S. Bank Stadium,44.9738,-93.2575,America/Chicago,False,False,Christmas,10,-6,NFC North,Ford Field,42.3395,-83.045,America/Detroit,NFC North,U.S. Bank Stadium,44.9738,-93.2575,America/Chicago,Pittsburgh Steelers,New York Giants,Ford Field,MetLife Stadium,Chicago Bears,Green Bay Packers,Soldier Field,U.S. Bank Stadium,541,0,-541,541,1.0,0.0,America/Detroit,America/New_York,1.0,1.0,1.0,0.0,1.0,0,4.305,0.27,4.305,0.27,Detroit Lions,4.035,Detroit Lions,4.035,4.305,0.27,Detroit Lions,4.035,0.0,0,No,No,No,No,No,1,No,3.74,-0.1,3.522,-0.877,5.64246,-1.36846,5.64246,-1.36846,5.07941,-1.74041,4.85582,-2.51182,Detroit Lions,7.01092,Detroit Lions,7.01092,5.64246,-1.36846,Detroit Lions,7.01092,Detroit Lions,3.84,Detroit Lions,4.399,3.631,-0.4885,Detroit Lions,4.1195,Detroit Lions,6.81982,Detroit Lions,7.36764,4.967615,-2.126115,Detroit Lions,7.093730000000001,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,46.5,285.0,-360.0,Detroit Lions,Minnesota Vikings,-7.0,7.0,249,-319,268,-346,6.81982,-6.81982,7.36764,-7.36764,0.5556,0.4878,0.7613,0.2865,0.7758,0.2717,0.7508,0.2492,0.7266,0.2734,0.7406,0.2594,0.5325,0.4675,0.0325,-0.0325,,,1,18,2025-12-25,DET @ MIN,0.0,70.0,0.0,Dome,True,J.Goff,J.McCarthy,3.53,4.0,13.58,184.41,Med-High,-6.0,13.0,50.06,50.0,13.395166387040788,33.0,68.0,0.3978,0.6016,0.0866,0.0774,0.4228,0.5772,0.589,0.411,0.3495,0.6503,186,-186,0.4878048780487805,0.5555555555555556,3.765,-3.765,50.03,5.9841533333333325,-5.9841533333333325,Detroit Lions,5.86764,Detroit Lions,5.31982,Detroit Lions,2.265,Detroit Lions,4.4841533333333325,Detroit Lions,0.1850444444444444,Detroit Lions,0.1710444444444444,Detroit Lions,0.0460444444444444,Detroit Lions,0.0947444444444444,Over,3.530000000000001,125.0,100.0,259.0,207.2,110.0,100.0,280.3,254.82,110.0,100.0,342.25,311.14,Detroit Lions,,,,,,,,,,,,,,,18,-0.0325,0.0022,Detroit Lions,Minnesota Vikings,0,0,0,0,1,0,0,1,0,0,0,0,1,2.0,2.5,0.031,0.0,10.0,1.0,0.0,0.209081,0.000184,0.9880338529429028,0.0,1.1254075437264075,0.0,0.2000685283762771,0.0,0.0988033852942902,0.1125407543726407,0.0,0.0,0.1125407543726407,0.0,2.11344139666931,3.0,7.0,0.7508,0.2492,0.7171,0.2829,0.6284,0.3714,Detroit Lions,Detroit Lions,Detroit Lions,Detroit Lions,Detroit Lions,Same,Same,Same,False,False,0.211344139666931,0.0,23.0,10.0,1.0,0.0,0.0,0.4,0.0,0.4987,Loss,-110.0,Loss,-110.0,Loss,-110.0,Loss,-280.3,Loss,-110.0,Loss,-110.0,Loss,-110.0,Loss,-125.0,Loss,-259.0,Loss,-110.0,Loss,-110.0,Loss,-342.25,Final,18,2025
2025_17_DEN_KC,2025,18,2025-12-25,20:15,Denver Broncos,Kansas City Chiefs,Home,Bo Nix,Chris Oladokun,00-0039732,00-0037324,4,4,0,0,-7,-1,GEHA Field at Arrowhead Stadium,39.0489,-94.4839,America/Chicago,False,False,Christmas,-7,-1,AFC West,Empower Field at Mile High,39.7648,-105.0076,America/Denver,AFC West,GEHA Field at Arrowhead Stadium,39.0489,-94.4839,America/Chicago,Jacksonville Jaguars,Tennessee Titans,Empower Field at Mile High,Nissan Stadium,Los Angeles Chargers,Las Vegas Raiders,Empower Field at Mile High,Allegiant Stadium,563,0,-563,563,-1.0,0.0,America/Denver,America/Chicago,-1.0,0.0,-1.0,0.0,-1.0,0,2.05,4.395,2.05,4.395,Kansas City Chiefs,2.345,Kansas City Chiefs,2.345,2.05,4.395,Kansas City Chiefs,2.345,0.0,0,No,No,No,No,No,1,No,3.43,-0.19,3.758,-1.666,2.20501,2.15699,2.20501,2.15699,3.52536,-2.36836,3.83532,-3.82632,Denver Broncos,0.0480199999999997,Denver Broncos,0.0480199999999997,2.20501,2.15699,Denver Broncos,0.0480199999999997,Denver Broncos,3.62,Denver Broncos,5.424,3.5940000000000003,-0.928,Denver Broncos,4.522,Denver Broncos,5.893719999999999,Denver Broncos,7.661639999999999,3.68034,-3.0973399999999995,Denver Broncos,6.777679999999999,Different,Different,Same,Same,Same,Same,False,Away Team,Away Team,42.8125,700.0,-1100.0,Kansas City Chiefs,Denver Broncos,-13.5,13.5,208,-261,268,-346,5.893719999999999,-5.893719999999999,7.661639999999999,-7.661639999999999,0.4386,0.6047,0.723,0.3247,0.7758,0.2717,0.88,0.12,0.6901,0.3099,0.7406,0.2594,0.4204,0.5796,-0.0796,0.0796,,,2,18,2025-12-25,DEN @ KC,10.0,60.0,0.0,Historical Avg,False,B.Nix,S.Buechele,12.04,13.0,13.05,170.4,Medium,4.0,21.0,38.97,39.0,12.0119844119905,23.0,54.0,0.176,0.824,0.063,0.0644,0.1554,0.8446,0.3774,0.6226,0.3312,0.6688,202,-202,0.6047430830039525,0.4385964912280701,12.52,-12.52,38.985,8.691786666666665,-8.691786666666665,Denver Broncos,10.599139999999998,Denver Broncos,8.831219999999998,Denver Broncos,15.4575,Denver Broncos,11.629286666666664,Denver Broncos,0.3020035087719299,Denver Broncos,0.2515035087719299,Denver Broncos,0.3854035087719298,Denver Broncos,0.2302035087719298,Under,3.827500000000001,100.0,128.0,1716.25,2196.8,110.0,100.0,1684.15,1531.05,110.0,100.0,518.65,471.5,Denver Broncos,,,,,,,,,,,,,,,18,0.0325,0.175,Kansas City Chiefs,Denver Broncos,0,0,0,0,0,1,1,0,0,0,0,0,1,3.0,5.0,0.052,0.003,10.0,0.1,0.0,0.046118,0.000184,0.5796,0.0,0.4204,0.0,0.1,0.0,0.05796,0.04204,0.0,0.0,0.04204,0.0,1.0,3.0,7.0,0.421,0.579,0.5644,0.4351,0.6216,0.3764,Kansas City Chiefs,Denver Broncos,Denver Broncos,Denver Broncos,Denver Broncos,Same,Same,Same,False,False,0.1,0.0,13.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,Win,100.0,Win,100.0,Win,100.0,Win,1531.05,Win,100.0,Win,10.0,Win,10.0,Win,9.09,Win,156.02,Win,10.0,Win,100.0,Win,471.5,Final,18,2025
