Game ID,Season,Week,Date,Time,Away Team,Home Team,Location,Away QB,Home QB,Away QB ID,Home QB ID,Away Team Weekly Rest,Home Team Weekly Rest,Weekly Away Rest Advantage,Weekly Home Rest Advantage,Away Cumulative Rest Advantage,Home Cumulative Rest Advantage,Actual Stadium,Back to Back Away Games,Away Team Current Week Cumulative Rest Advantage,Home Team Current Week Cumulative Rest Advantage,Away Team Division,Away Stadium,Away Stadium Latitude,Away Stadium Longitude,Away Stadium TimeZone,Home Team Division,Home Stadium,Home Stadium Latitude,Home Stadium Longitude,Home Stadium TimeZone,Away Team Previous Opponent,Home Team Previous Opponent,Away Team Previous Location,Home Team Previous Location,Away Team Next Opponent,Home Team Next Opponent,Away Team Next Location,Home Team Next Location,Actual Stadium Latitude,Actual Stadium Longitude,Actual Stadium TimeZone,Away Travel Distance,Home Travel Distance,Away Travel Advantage,Home Travel Advantage,Away Timezone Change,Home Timezone Change,Away Previous Game Actual Stadium TimeZone,Home Previous Game Actual Stadium TimeZone,Away Weekly Timezone Difference,Home Weekly Timezone Difference,Adjusted Away Timezone Change,Adjusted Home Timezone Change,Away Timezone Advantage,Home Timezone Advantage,Away Team Massey-Peabody Preseason Rank,Home Team Massey-Peabody Preseason Rank,Away Team Generic Sports Fan Preseason Rank,Home Team Generic Sports Fan Preseason Rank,Massey-Peabody Preseason Winner,Massey-Peabody Preseason Difference,Generic Sports Fan Preseason Winner,Generic Sports Fan Preseason Difference,Away Team MP + GSF Average Preseason Rank,Home Team MP + GSF Average Preseason Rank,MP + GSF Average Preseason Winner,MP + GSF Average Preseason Difference,Away NonLinear TZ,Home NonLinear TZ,Home Team 3 games in 10 days,Away Team 3 games in 10 days,Home Team 4 games in 17 days,Away Team 4 games in 17 days,Away Team Short Rest,Divisional Matchup?,Home Team Short Rest,Away Team Massey-Peabody Current Rank,Home Team Massey-Peabody Current Rank,Away Team Generic Sports Fan Current Rank,Home Team Generic Sports Fan Current Rank,Away Team Adjusted Massey-Peabody Preseason Rank,Home Team Adjusted Massey-Peabody Preseason Rank,Away Team Adjusted Generic Sports Fan Preseason Rank,Home Team Adjusted Generic Sports Fan Preseason Rank,Away Team Adjusted Massey-Peabody Current Rank,Home Team Adjusted Massey-Peabody Current Rank,Away Team Adjusted Generic Sports Fan Current Rank,Home Team Adjusted Generic Sports Fan Current Rank,Adjusted Massey-Peabody Preseason Winner,Adjusted Massey-Peabody Preseason Difference,Adjusted Generic Sports Fan Preseason Winner,Adjusted Generic Sports Fan Preseason Difference,Away Team Adjusted MP + GSF Average Preseason Rank,Home Team Adjusted MP + GSF Average Preseason Rank,Adjusted MP + GSF Average Preseason Winner,Adjusted MP + GSF Average Preseason Difference,Massey-Peabody Current Winner,Massey-Peabody Current Difference,Generic Sports Fan Current Winner,Generic Sports Fan Current Difference,Away Team MP + GSF Average Current Rank,Home Team MP + GSF Average Current Rank,MP + GSF Average Current Winner,MP + GSF Average Current Difference,Adjusted Massey-Peabody Current Winner,Adjusted Massey-Peabody Current Difference,Adjusted Generic Sports Fan Current Winner,Adjusted Generic Sports Fan Current Difference,Away Team Adjusted MP + GSF Average Current Rank,Home Team Adjusted MP + GSF Average Current Rank,Adjusted MP + GSF Average Current Winner,Adjusted MP + GSF Average Current Difference,Massey-Peabody Bayesian Same Winner Across All Metrics,Generic Sports Fan Bayesian Same Adjusted Winner,Massey-Peabody Bayesian Same Current and Preseason Adjusted Winner,Generic Sports Fan Bayesian Current and Preseason Adjusted Winner,Massey-Peabody Bayesian Same Current and Adjusted Current Winner,Generic Sports Fan Bayesian Same Current and Adjusted Current Winner,Thursday Night Game,Masey-Peabody Home Team Winner?,Generic Sports Fan Home Team Winner?,Home Team Sportsbook Moneyline,Away Team Sportsbook Moneyline,Sportsbook Favorite,Sportsbook Underdog,Home Team Sportsbook Spread,Away Team Sportsbook Spread,Massey-Peabody Home Team Moneyline,Massey-Peabody Away Team Moneyline,Generic Sports Fan Home Team Moneyline,Generic Sports Fan Away Team Moneyline,Massey-Peabody Home Team Spread,Massey-Peabody Away Team Spread,Generic Sports Fan Home Team Spread,Generic Sports Fan Away Team Spread,Away Team Sportsbook Implied Odds to Win,Home Team Sportsbook Implied Odds to Win,Away Team Massey-Peabody Implied Odds to Win,Home Team Massey-Peabody Implied Odds to Win,Away Team Generic Sports Fan Implied Odds to Win,Home Team Generic Sports Fan Implied Odds to Win,Away Team Sportsbook Fair Odds,Home Team Sportsbook Fair Odds,Away Team Massey-Peabody Fair Odds,Home Team Massey-Peabody Fair Odds,Away Team Generic Sports Fan Fair Odds,Home Team Generic Sports Fan Fair Odds,Away Team Fair Odds,Home Team Fair Odds,Away Team Expected Win Advantage,Home Team Expected Win Advantage,Away Team Cumulative Win Percentage,Home Team Cumulative Win Percentage,Favorite,Underdog,Away Team Thanksgiving Favorite,Home Team Thanksgiving Favorite,Away Team Thanksgiving Underdog,Home Team Thanksgiving Underdog,Away Team Christmas Favorite,Home Team Christmas Favorite,Away Team Christmas Underdog,Home Team Christmas Underdog,Away Team Pre Thanksgiving,Home Team Pre Thanksgiving,Divisional Matchup Boolean,Away Team Star Rating,Home Team Star Rating,Away Team Public Pick %,Home Team Public Pick %
2025_05_DET_CIN,2025,5,2025-10-05,16:25,Detroit Lions,Cincinnati Bengals,Home,Jared Goff,Jake Browning,00-0033106,00-0035100,7,6,1,-1,1,-1,Paycor Stadium,False,2,-2,NFC North,Ford Field,42.3395,-83.045,America/Detroit,AFC North,Paycor Stadium,39.0955,-84.5165,America/New_York,Cleveland Browns,Denver Broncos,Ford Field,Empower Field at Mile High,Kansas City Chiefs,Green Bay Packers,GEHA Field at Arrowhead Stadium,Lambeau Field,39.0955,-84.5165,America/New_York,237,0,-237,237,0.0,0.0,America/Detroit,America/Denver,0.0,-2.0,0.0,0.0,0.0,0,4.305,1.31,4.305,1.31,Detroit Lions,2.9949999999999997,Detroit Lions,2.9949999999999997,4.305,1.31,Detroit Lions,2.9949999999999997,0.0,0,No,No,No,No,No,0,Yes,3.74,-2.52,7.205,1.176,4.1579999999999995,0.661,4.1579999999999995,0.661,3.5930000000000004,-3.169,7.058,0.5270000000000001,Detroit Lions,3.4969999999999994,Detroit Lions,3.4969999999999994,4.1579999999999995,0.661,Detroit Lions,3.4969999999999994,Detroit Lions,6.26,Detroit Lions,6.029,5.4725,-0.672,Detroit Lions,6.1445,Detroit Lions,6.7620000000000005,Detroit Lions,6.531,5.3255,-1.321,Detroit Lions,6.6465,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,425.0,-575.0,Detroit Lions,Cincinnati Bengals,-10.5,10.5,249,-319,224,-282,6.7620000000000005,-6.7620000000000005,6.531,-6.531,0.8519,0.1905,0.7613,0.2865,0.7382,0.3086,0.8173,0.1827,0.7266,0.2734,0.7052,0.2948,0.8173,0.1827,0.3173,-0.3173,0.12314999999999998,-0.06593333333333334,Detroit Lions,Cincinnati Bengals,1,0,0,1,1,0,0,0,1,1,0,4.0,2.0,,
2025_05_WAS_LAC,2025,5,2025-10-05,16:25,Washington Commanders,Los Angeles Chargers,Home,Jayden Daniels,Justin Herbert,00-0039910,00-0036355,7,7,0,0,4,1,SoFi Stadium,True,3,-3,NFC East,FedExField,38.9077,-76.8645,America/New_York,AFC West,SoFi Stadium,33.9535,-118.3395,America/Los_Angeles,Atlanta Falcons,New York Giants,Mercedes-Benz Stadium,MetLife Stadium,Chicago Bears,Miami Dolphins,FedExField,Hard Rock Stadium,33.9535,-118.3395,America/Los_Angeles,2309,0,-2309,2309,3.0,0.0,America/New_York,America/New_York,3.0,3.0,3.0,0.0,3.0,0,1.45,0.935,1.45,0.935,Washington Commanders,0.5149999999999999,Washington Commanders,0.5149999999999999,1.45,0.935,Washington Commanders,0.5149999999999999,-0.22499999999999998,0,No,No,No,No,No,0,No,-2.85,0.79,4.094,1.198,1.5245000000000002,0.5920000000000001,1.5245000000000002,0.5920000000000001,-2.7755,0.447,4.168500000000001,0.855,Washington Commanders,0.9325000000000001,Washington Commanders,0.9325000000000001,1.5245000000000002,0.5920000000000001,Washington Commanders,0.9325000000000001,Los Angeles Chargers,3.64,Washington Commanders,2.8960000000000004,0.6220000000000001,0.994,Los Angeles Chargers,0.3719999999999999,Los Angeles Chargers,3.2225,Washington Commanders,3.313500000000001,0.6965000000000003,0.651,Washington Commanders,0.04550000000000032,Different,Same,Different,Same,Same,Same,False,Home Team,Away Team,-155.0,130.0,Los Angeles Chargers,Washington Commanders,2.5,-2.5,-164,135,156,-191,-3.2225,3.2225,3.313500000000001,-3.313500000000001,0.4348,0.6078,0.4255,0.6212,0.6564,0.3906,0.417,0.583,0.4065,0.5935,0.6269,0.3731,0.417,0.583,-0.083,0.083,-0.13134166666666666,0.04208333333333331,Los Angeles Chargers,Washington Commanders,0,0,0,0,0,0,1,0,0,0,0,1.0,3.0,,
2025_05_NE_BUF,2025,5,2025-10-05,20:20,New England Patriots,Buffalo Bills,Home,Drake Maye,Josh Allen,00-0039851,00-0034857,7,7,0,0,0,3,New Era Field,False,-3,3,AFC East,Gillette Stadium,42.0628,-71.2687,America/New_York,AFC East,Highmark Stadium,42.7725,-78.7877,America/New_York,Carolina Panthers,New Orleans Saints,Gillette Stadium,New Era Field,New Orleans Saints,Atlanta Falcons,Mercedes-Benz Superdome,Mercedes-Benz Stadium,42.7725,-78.7877,America/New_York,386,0,-386,386,0.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-1.995,4.795,-1.995,4.795,Buffalo Bills,6.79,Buffalo Bills,6.79,-1.995,4.795,Buffalo Bills,6.79,0.0,0,No,No,No,No,No,1,No,0.97,4.98,-4.488,4.869,-2.05348,5.44548,-2.05348,5.44548,0.88372,5.65828,-4.520810000000001,5.49381,Buffalo Bills,7.49896,Buffalo Bills,7.49896,-2.05348,5.44548,Buffalo Bills,7.49896,Buffalo Bills,4.010000000000001,Buffalo Bills,9.357,-1.7590000000000003,4.9245,Buffalo Bills,6.6835,Buffalo Bills,4.77456,Buffalo Bills,10.01462,-1.8185450000000005,5.576045000000001,Buffalo Bills,7.394590000000001,Same,Same,Same,Same,Same,Same,False,Home Team,Home Team,-395.0,310.0,Buffalo Bills,New England Patriots,7.5,-7.5,-234,188,-483,356,-4.77456,4.77456,-10.01462,10.01462,0.2439,0.798,0.3472,0.7006,0.2193,0.8285,0.2341,0.7659,0.3314,0.6686,0.2093,0.7907,0.2341,0.7659,-0.2659,0.2659,0.18020000000000003,0.1827,Buffalo Bills,New England Patriots,0,0,0,0,0,0,0,0,0,0,1,4.5,4.5,,
2025_05_KC_JAX,2025,5,2025-10-06,20:15,Kansas City Chiefs,Jacksonville Jaguars,Home,Patrick Mahomes,Trevor Lawrence,00-0033873,00-0036971,8,8,0,0,0,1,TIAA Bank Stadium,False,-1,1,AFC West,GEHA Field at Arrowhead Stadium,39.0489,-94.4839,America/Chicago,AFC South,TIAA Bank Field,30.3239,-81.6554,America/New_York,Baltimore Ravens,San Francisco 49ers,GEHA Field at Arrowhead Stadium,Levi's Stadium,Detroit Lions,Seattle Seahawks,GEHA Field at Arrowhead Stadium,TIAA Bank Stadium,30.3239,-81.6554,America/New_York,943,0,-943,943,-1.0,0.0,America/Chicago,America/Los_Angeles,-1.0,-3.0,-1.0,0.0,-1.0,0,4.395,-1.825,4.395,-1.825,Kansas City Chiefs,6.22,Kansas City Chiefs,6.22,4.395,-1.825,Kansas City Chiefs,6.22,0.0,0,No,No,No,No,No,0,No,-0.19,3.82,4.021,-3.87,3.1579999999999995,-1.1004999999999998,3.1579999999999995,-1.1004999999999998,-1.427,4.544499999999999,2.784,-3.1455,Kansas City Chiefs,4.2585,Kansas City Chiefs,4.2585,3.1579999999999995,-1.1004999999999998,Kansas City Chiefs,4.2585,Jacksonville Jaguars,4.01,Kansas City Chiefs,7.891,1.9155,-0.025000000000000133,Kansas City Chiefs,1.9405000000000001,Jacksonville Jaguars,5.971499999999999,Kansas City Chiefs,5.9295,0.6784999999999999,0.6994999999999996,Jacksonville Jaguars,0.020999999999999686,Different,Same,Different,Same,Same,Same,False,Home Team,Away Team,164.0,-198.0,Kansas City Chiefs,Jacksonville Jaguars,-3.5,3.5,-261,208,208,-261,-5.971499999999999,5.971499999999999,5.9295,-5.9295,0.6644,0.3788,0.3247,0.723,0.723,0.3247,0.6369,0.3631,0.3099,0.6901,0.6901,0.3099,0.6369,0.3631,0.1369,-0.1369,0.12620833333333334,0.06978333333333332,Kansas City Chiefs,Jacksonville Jaguars,1,0,0,0,0,0,1,0,1,0,0,4.0,3.5,,
2025_06_PHI_NYG,2025,6,2025-10-09,20:15,Philadelphia Eagles,New York Giants,Home,Jalen Hurts,Jaxson Dart,00-0036389,00-0040691,4,4,0,0,2,-3,MetLife Stadium,False,5,-5,NFC East,Lincoln Financial Field,39.9008,-75.1675,America/New_York,NFC East,MetLife Stadium,40.8136,-74.0744,America/New_York,Denver Broncos,New Orleans Saints,Lincoln Financial Field,Mercedes-Benz Superdome,Minnesota Vikings,Denver Broncos,U.S. Bank Stadium,Empower Field at Mile High,40.8136,-74.0744,America/New_York,85,0,-85,85,0.0,0.0,America/New_York,America/Chicago,0.0,-1.0,0.0,0.0,0.0,0,4.905,-2.84,4.905,-2.84,Philadelphia Eagles,7.745,Philadelphia Eagles,7.745,4.905,-2.84,Philadelphia Eagles,7.745,0.0,0,No,No,No,No,No,1,No,5.49,-5.66,6.369,-5.653,4.642185,-3.914685,4.642185,-3.914685,5.193135000000001,-6.700635,6.063415,-6.684914999999999,Philadelphia Eagles,8.55687,Philadelphia Eagles,8.55687,4.642185,-3.914685,Philadelphia Eagles,8.55687,Philadelphia Eagles,11.15,Philadelphia Eagles,12.021999999999998,5.9295,-5.656499999999999,Philadelphia Eagles,11.585999999999999,Philadelphia Eagles,11.89377,Philadelphia Eagles,12.74833,5.628275,-6.692774999999999,Philadelphia Eagles,12.32105,Same,Same,Same,Same,Same,Same,True,Away Team,Away Team,310.0,-395.0,Philadelphia Eagles,New York Giants,-7.0,7.0,458,-660,466,-675,11.89377,-11.89377,12.74833,-12.74833,0.798,0.2439,0.8684,0.1792,0.871,0.1767,0.7659,0.2341,0.8289,0.1711,0.8314,0.1686,0.7659,0.2341,0.2659,-0.2659,0.12870909090909094,-0.15344545454545455,Philadelphia Eagles,New York Giants,1,0,0,0,0,0,0,0,1,0,1,4.0,1.0,,
2025_06_DEN_NYJ,2025,6,2025-10-12,09:30,Denver Broncos,New York Jets,Neutral,Bo Nix,Justin Fields,00-0039732,00-0036945,7,7,0,0,0,-3,MetLife Stadium,True,3,-3,AFC West,Empower Field at Mile High,39.7648,-105.0076,America/Denver,AFC East,MetLife Stadium,40.8136,-74.0744,America/New_York,Philadelphia Eagles,Dallas Cowboys,Lincoln Financial Field,MetLife Stadium,New York Giants,Carolina Panthers,Empower Field at Mile High,MetLife Stadium,40.8136,-74.0744,America/New_York,1622,0,-1622,1622,-2.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,2.05,-3.725,2.05,-3.725,Denver Broncos,5.775,Denver Broncos,5.775,2.05,-3.725,Denver Broncos,5.775,0.0,0,No,No,No,No,No,0,No,3.43,-5.51,2.411,-1.45,1.9604999999999997,-4.133,1.9604999999999997,-4.133,3.3405,-5.918,2.3215,-1.858,Denver Broncos,6.0935,Denver Broncos,6.0935,1.9604999999999997,-4.133,Denver Broncos,6.0935,Denver Broncos,8.94,Denver Broncos,3.8609999999999998,2.9205,-3.48,Denver Broncos,6.4005,Denver Broncos,9.2585,Denver Broncos,4.1795,2.831,-3.888,Denver Broncos,6.718999999999999,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,310.0,-395.0,Denver Broncos,New York Jets,-7.5,7.5,327,-436,171,-211,9.2585,-9.2585,4.1795,-4.1795,0.798,0.2439,0.8134,0.2342,0.6785,0.369,0.7659,0.2341,0.7765,0.2235,0.6477,0.3523,0.7659,0.2341,0.2659,-0.2659,0.17290909090909087,-0.22356363636363638,Denver Broncos,New York Jets,0,0,0,0,1,0,0,0,0,0,0,4.5,0.0,,
2025_06_LA_BAL,2025,6,2025-10-12,13:00,Los Angeles Rams,Baltimore Ravens,Home,Matthew Stafford,Cooper Rush,00-0026498,00-0033662,10,7,3,-3,3,-4,M&T Bank Stadium,False,7,-7,NFC West,SoFi Stadium,33.9535,-118.3395,America/Los_Angeles,AFC North,M&T Bank Stadium,39.2789,-76.6228,America/New_York,San Francisco 49ers,Houston Texans,SoFi Stadium,M&T Bank Stadium,Jacksonville Jaguars,Chicago Bears,TIAA Bank Stadium,M&T Bank Stadium,39.2789,-76.6228,America/New_York,2320,0,-2320,2320,-3.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-3.0,0.0,-3.0,0,1.29,6.69,1.29,6.69,Baltimore Ravens,5.4,Baltimore Ravens,5.4,1.29,6.69,Baltimore Ravens,5.4,-0.44999999999999996,0,No,No,No,No,No,0,No,9.47,4.35,1.39,9.48,0.7895000000000001,3.423000000000001,0.7895000000000001,3.423000000000001,8.969500000000002,1.0829999999999997,0.8895,6.213000000000001,Baltimore Ravens,2.6335000000000006,Baltimore Ravens,2.6335000000000006,0.7895000000000001,3.423000000000001,Baltimore Ravens,2.6335000000000006,Los Angeles Rams,5.120000000000001,Baltimore Ravens,8.09,5.430000000000001,6.915,Baltimore Ravens,1.4849999999999994,Los Angeles Rams,7.886500000000002,Baltimore Ravens,5.323500000000001,4.929500000000001,3.6480000000000006,Los Angeles Rams,1.2815000000000003,Different,Same,Different,Same,Same,Same,False,Away Team,Home Team,280.0,-355.0,Los Angeles Rams,Baltimore Ravens,-7.0,7.0,282,-366,-244,195,7.886500000000002,-7.886500000000002,-5.323500000000001,5.323500000000001,0.7802,0.2632,0.7854,0.2618,0.339,0.7093,0.7478,0.2522,0.75,0.25,0.3234,0.6766,0.7478,0.2522,0.2478,-0.2478,0.2244545454545455,0.17811818181818181,Los Angeles Rams,Baltimore Ravens,0,1,0,0,0,0,0,0,0,1,0,5.0,4.5,,
2025_06_DAL_CAR,2025,6,2025-10-12,13:00,Dallas Cowboys,Carolina Panthers,Home,Dak Prescott,Bryce Young,00-0033077,00-0039150,7,7,0,0,4,1,Bank of America Stadium,True,3,-3,NFC East,AT&T Stadium,32.7369,-97.0826,America/Chicago,NFC South,Bank of America Stadium,35.2258,-80.8528,America/New_York,New York Jets,Miami Dolphins,MetLife Stadium,Bank of America Stadium,Washington Commanders,New York Jets,AT&T Stadium,MetLife Stadium,35.2258,-80.8528,America/New_York,944,0,-944,944,-1.0,0.0,America/New_York,America/New_York,0.0,0.0,0.0,0.0,0.0,0,-0.615,-5.25,-0.615,-5.25,Dallas Cowboys,4.635,Dallas Cowboys,4.635,-0.615,-5.25,Dallas Cowboys,4.635,0.0,0,No,No,No,No,No,0,No,-0.41,-4.91,-0.079,-8.141,0.47050000000000003,-3.8040000000000003,0.47050000000000003,-3.8040000000000003,0.6755,-3.4640000000000004,1.0065,-6.695,Dallas Cowboys,4.274500000000001,Dallas Cowboys,4.274500000000001,0.47050000000000003,-3.8040000000000003,Dallas Cowboys,4.274500000000001,Dallas Cowboys,4.5,Dallas Cowboys,8.062,-0.2445,-6.5255,Dallas Cowboys,6.281,Dallas Cowboys,4.1395,Dallas Cowboys,7.7015,0.841,-5.0795,Dallas Cowboys,5.9205000000000005,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,145.0,-175.0,Dallas Cowboys,Carolina Panthers,-3.0,3.0,171,-211,268,-346,4.1395,-4.1395,7.7015,-7.7015,0.6364,0.4082,0.6785,0.369,0.7758,0.2717,0.6092,0.3908,0.6477,0.3523,0.7406,0.2594,0.6092,0.3908,0.1092,-0.1092,0.0384,-0.13803636363636362,Dallas Cowboys,Carolina Panthers,0,0,1,0,1,0,0,0,1,0,0,3.0,1.0,,
2025_06_ARI_IND,2025,6,2025-10-12,13:00,Arizona Cardinals,Indianapolis Colts,Home,Jacoby Brissett,Daniel Jones,00-0033119,00-0035710,7,7,0,0,3,0,Lucas Oil Stadium,False,3,-3,NFC West,State Farm Stadium,33.5277,-112.262608,America/Denver,AFC South,Lucas Oil Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,Tennessee Titans,Las Vegas Raiders,State Farm Stadium,Lucas Oil Stadium,Green Bay Packers,Los Angeles Chargers,State Farm Stadium,SoFi Stadium,39.7601,-86.1638,America/Indiana/Indianapolis,1502,0,-1502,1502,-2.0,0.0,America/Denver,America/Indiana/Indianapolis,-2.0,0.0,-2.0,0.0,-2.0,0,0.075,-2.265,0.075,-2.265,Arizona Cardinals,2.3400000000000003,Arizona Cardinals,2.3400000000000003,0.075,-2.265,Arizona Cardinals,2.3400000000000003,-0.3,0,No,No,No,No,No,0,No,-5.03,0.76,-0.613,-3.274,-0.612,-2.2305,-0.612,-2.2305,-5.7170000000000005,0.7945,-1.2999999999999998,-3.2395,Arizona Cardinals,1.6185,Arizona Cardinals,1.6185,-0.612,-2.2305,Arizona Cardinals,1.6185,Indianapolis Colts,5.79,Arizona Cardinals,2.661,-2.8215000000000003,-1.2570000000000001,Indianapolis Colts,1.5645000000000002,Indianapolis Colts,6.511500000000001,Arizona Cardinals,1.9395000000000002,-3.5085,-1.2225000000000001,Indianapolis Colts,2.286,Different,Same,Different,Same,Same,Same,False,Home Team,Away Team,-470.0,360.0,Indianapolis Colts,Arizona Cardinals,8.5,-8.5,-282,224,108,-131,-6.511500000000001,6.511500000000001,1.9395000000000002,-1.9395000000000002,0.2174,0.8246,0.3086,0.7382,0.5671,0.4808,0.2086,0.7914,0.2948,0.7052,0.5412,0.4588,0.2086,0.7914,-0.2914,0.2914,-0.20653636363636363,-0.02769090909090908,Indianapolis Colts,Arizona Cardinals,0,0,0,0,0,0,0,0,0,0,0,0.5,2.5,,
2025_06_SEA_JAX,2025,6,2025-10-12,13:00,Seattle Seahawks,Jacksonville Jaguars,Home,Sam Darnold,Trevor Lawrence,00-0034869,00-0036971,7,6,1,-1,4,0,TIAA Bank Stadium,False,4,-4,NFC West,Lumen Field,47.5952,-122.3316,America/Los_Angeles,AFC South,TIAA Bank Field,30.3239,-81.6554,America/New_York,Tampa Bay Buccaneers,Kansas City Chiefs,Lumen Field,TIAA Bank Stadium,Houston Texans,Los Angeles Rams,Lumen Field,TIAA Bank Stadium,30.3239,-81.6554,America/New_York,2450,0,-2450,2450,-3.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-3.0,0.0,-3.0,0,-0.13,-1.825,-0.13,-1.825,Seattle Seahawks,1.6949999999999998,Seattle Seahawks,1.6949999999999998,-0.13,-1.825,Seattle Seahawks,1.6949999999999998,-0.44999999999999996,0,No,No,No,No,No,0,Yes,9.53,3.82,-0.675,-3.87,-0.12000000000000005,-1.4505,-0.12000000000000005,-1.4505,9.54,4.1945,-0.6650000000000003,-3.4955,Seattle Seahawks,1.3304999999999998,Seattle Seahawks,1.3304999999999998,-0.12000000000000005,-1.4505,Seattle Seahawks,1.3304999999999998,Seattle Seahawks,5.709999999999999,Seattle Seahawks,3.1950000000000003,4.427499999999999,-0.025000000000000133,Seattle Seahawks,4.4525,Seattle Seahawks,5.3454999999999995,Seattle Seahawks,2.8305,4.437499999999999,0.3494999999999999,Seattle Seahawks,4.087999999999999,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,-105.0,-115.0,Seattle Seahawks,Jacksonville Jaguars,-1.5,1.5,195,-244,135,-164,5.3454999999999995,-5.3454999999999995,2.8305,-2.8305,0.5349,0.5122,0.7093,0.339,0.6212,0.4255,0.5108,0.4892,0.6766,0.3234,0.5935,0.4065,0.5108,0.4892,0.0108,-0.0108,0.1794818181818182,0.07710909090909089,Seattle Seahawks,Jacksonville Jaguars,0,0,0,0,0,0,0,0,0,0,0,4.5,3.5,,
2025_06_LAC_MIA,2025,6,2025-10-12,13:00,Los Angeles Chargers,Miami Dolphins,Home,Justin Herbert,Tua Tagovailoa,00-0036355,00-0036212,7,7,0,0,1,2,Hard Rock Stadium,False,-1,1,AFC West,SoFi Stadium,33.9535,-118.3395,America/Los_Angeles,AFC East,Hard Rock Stadium,25.9602,-80.2384,America/New_York,Washington Commanders,Carolina Panthers,SoFi Stadium,Bank of America Stadium,Indianapolis Colts,Cleveland Browns,SoFi Stadium,FirstEnergy Stadium,25.9602,-80.2384,America/New_York,2331,0,-2331,2331,-3.0,0.0,America/Los_Angeles,America/New_York,-3.0,0.0,-3.0,0.0,-3.0,0,0.935,0.66,0.935,0.66,Los Angeles Chargers,0.275,Los Angeles Chargers,0.275,0.935,0.66,Los Angeles Chargers,0.275,-0.44999999999999996,0,No,No,No,No,No,0,No,0.79,-1.2,1.198,0.143,0.40300000000000014,0.8115000000000001,0.40300000000000014,0.8115000000000001,0.2580000000000001,-1.0485,0.666,0.2945,Miami Dolphins,0.4085,Miami Dolphins,0.4085,0.40300000000000014,0.8115000000000001,Miami Dolphins,0.4085,Los Angeles Chargers,1.99,Los Angeles Chargers,1.055,0.994,-0.5285,Los Angeles Chargers,1.5225,Los Angeles Chargers,1.3065000000000002,Los Angeles Chargers,0.37150000000000005,0.4620000000000001,-0.377,Los Angeles Chargers,0.8390000000000001,Different,Different,Different,Different,Same,Same,False,Away Team,Away Team,170.0,-205.0,Los Angeles Chargers,Miami Dolphins,-3.5,3.5,105,-128,-104,-116,1.3065000000000002,-1.3065000000000002,0.37150000000000005,-0.37150000000000005,0.6721,0.3704,0.5614,0.4878,0.537,0.5098,0.6447,0.3553,0.5351,0.4649,0.513,0.487,0.6447,0.3553,0.1447,-0.1447,0.03275454545454545,-0.12500909090909088,Los Angeles Chargers,Miami Dolphins,0,0,0,0,0,0,0,0,0,0,0,3.0,1.5,,
2025_06_NE_NO,2025,6,2025-10-12,13:00,New England Patriots,New Orleans Saints,Home,Drake Maye,Spencer Rattler,00-0039851,00-0039376,7,7,0,0,0,-3,Mercedes-Benz Superdome,True,3,-3,AFC East,Gillette Stadium,42.0628,-71.2687,America/New_York,NFC South,Caesars Superdome,29.9507,-90.0813,America/Chicago,Buffalo Bills,New York Giants,New Era Field,Mercedes-Benz Superdome,Tennessee Titans,Chicago Bears,Nissan Stadium,Soldier Field,29.9507,-90.0813,America/Chicago,1338,0,-1338,1338,1.0,0.0,America/New_York,America/Chicago,1.0,0.0,1.0,0.0,1.0,0,-1.995,-6.145,-1.995,-6.145,New England Patriots,4.1499999999999995,New England Patriots,4.1499999999999995,-1.995,-6.145,New England Patriots,4.1499999999999995,0.0,0,No,No,No,No,No,0,No,0.97,-6.16,-4.488,-5.33,-1.7550000000000001,-6.8155,-1.7550000000000001,-6.8155,1.2099999999999997,-6.830500000000001,-4.248,-6.000500000000001,New England Patriots,5.0605,New England Patriots,5.0605,-1.7550000000000001,-6.8155,New England Patriots,5.0605,New England Patriots,7.13,New England Patriots,0.8419999999999996,-1.7590000000000003,-5.745,New England Patriots,3.9859999999999998,New England Patriots,8.0405,New England Patriots,1.7525000000000004,-1.5190000000000001,-6.415500000000001,New England Patriots,4.8965000000000005,Same,Same,Same,Same,Same,Same,False,Away Team,Away Team,160.0,-192.0,New England Patriots,New Orleans Saints,-3.5,3.5,282,-366,108,-131,8.0405,-8.0405,1.7525000000000004,-1.7525000000000004,0.6575,0.3846,0.7854,0.2618,0.5671,0.4808,0.6309,0.3691,0.75,0.25,0.5412,0.4588,0.6309,0.3691,0.1309,-0.1309,0.1846818181818182,-0.11835454545454546,New England Patriots,New Orleans Saints,0,0,0,0,0,0,0,0,0,0,0,4.5,1.5,,
