week,team,actual,behavioral,topdown,behavioral_err,topdown_err,alive,entry_logloss,entry_top1
3,ARI,0.0,0.00218,0.00016,0.00218,0.00016,3874,2.2193,0.1332
3,ATL,0.0,0.00052,0.00023,0.00052,0.00023,3874,2.2193,0.1332
3,BAL,0.00103,0.00891,0.00105,0.00788,2e-05,3874,2.2193,0.1332
3,BUF,0.01833,0.04353,0.02637,0.0252,0.00805,3874,2.2193,0.1332
3,CAR,0.0,0.00058,5e-05,0.00058,5e-05,3874,2.2193,0.1332
3,CHI,0.00026,0.0033,0.00079,0.00304,0.00053,3874,2.2193,0.1332
3,CIN,0.25503,0.17313,0.12234,-0.0819,-0.13269,3874,2.2193,0.1332
3,CLE,0.24032,0.13052,0.23007,-0.1098,-0.01025,3874,2.2193,0.1332
3,DAL,0.0,0.00075,0.00021,0.00075,0.00021,3874,2.2193,0.1332
3,DEN,0.0,0.00399,0.0,0.00399,0.0,3874,2.2193,0.1332
3,DET,0.00181,0.01453,0.00175,0.01272,-6e-05,3874,2.2193,0.1332
3,GB,0.00077,0.03486,0.00029,0.03409,-0.00048,3874,2.2193,0.1332
3,HOU,0.0,0.0041,0.00113,0.0041,0.00113,3874,2.2193,0.1332
3,IND,0.00336,0.01214,0.0016,0.00879,-0.00175,3874,2.2193,0.1332
3,JAX,0.0,0.00075,0.0,0.00075,0.0,3874,2.2193,0.1332
3,KC,0.00103,0.041,0.0043,0.03997,0.00326,3874,2.2193,0.1332
3,LA,0.0,0.00627,0.00775,0.00627,0.00775,3874,2.2193,0.1332
3,LAC,0.00026,0.00131,0.0001,0.00105,-0.00016,3874,2.2193,0.1332
3,LV,0.13294,0.29774,0.24773,0.1648,0.1148,3874,2.2193,0.1332
3,MIA,0.0,0.00503,7e-05,0.00503,7e-05,3874,2.2193,0.1332
3,MIN,0.00077,0.00675,0.0002,0.00597,-0.00058,3874,2.2193,0.1332
3,NE,0.0,0.00168,7e-05,0.00168,7e-05,3874,2.2193,0.1332
3,NO,0.00155,0.0062,0.00457,0.00465,0.00302,3874,2.2193,0.1332
3,NYG,0.0,0.00262,6e-05,0.00262,6e-05,3874,2.2193,0.1332
3,NYJ,0.11487,0.07507,0.07407,-0.0398,-0.04079,3874,2.2193,0.1332
3,PHI,0.0,0.00396,0.00032,0.00396,0.00032,3874,2.2193,0.1332
3,PIT,0.00361,0.01697,0.00445,0.01335,0.00084,3874,2.2193,0.1332
3,SEA,0.02013,0.00794,0.01779,-0.01219,-0.00235,3874,2.2193,0.1332
3,SF,0.01781,0.0103,0.01301,-0.00751,-0.0048,3874,2.2193,0.1332
3,TB,0.17217,0.08097,0.23244,-0.0912,0.06027,3874,2.2193,0.1332
3,TEN,0.01394,0.00158,0.00689,-0.01236,-0.00705,3874,2.2193,0.1332
3,WAS,0.0,0.00081,0.00012,0.00081,0.00012,3874,2.2193,0.1332
4,ARI,0.05607,0.02178,0.02312,-0.03429,-0.03295,642,2.0912,0.4455
4,ATL,0.01558,0.00335,0.00281,-0.01223,-0.01277,642,2.0912,0.4455
4,BAL,0.00156,0.006,0.00114,0.00444,-0.00042,642,2.0912,0.4455
4,BUF,0.00156,0.00033,0.00014,-0.00122,-0.00142,642,2.0912,0.4455
4,CAR,0.0,0.00105,0.00011,0.00105,0.00011,642,2.0912,0.4455
4,CHI,0.00935,0.0029,0.00806,-0.00645,-0.00129,642,2.0912,0.4455
4,CIN,0.09813,0.04494,0.04011,-0.05319,-0.05802,642,2.0912,0.4455
4,CLE,0.0109,0.00191,0.00462,-0.009,-0.00628,642,2.0912,0.4455
4,DAL,0.08879,0.0523,0.11691,-0.03649,0.02813,642,2.0912,0.4455
4,DEN,0.0,0.00221,3e-05,0.00221,3e-05,642,2.0912,0.4455
4,DET,0.00935,0.01434,0.00282,0.00499,-0.00653,642,2.0912,0.4455
4,GB,0.0,0.00336,0.00125,0.00336,0.00125,642,2.0912,0.4455
4,HOU,0.03271,0.02527,0.11001,-0.00744,0.0773,642,2.0912,0.4455
4,IND,0.00156,0.00086,0.00064,-0.00069,-0.00091,642,2.0912,0.4455
4,JAX,0.0,0.00127,0.0,0.00127,0.0,642,2.0912,0.4455
4,KC,0.05607,0.01364,0.08461,-0.04243,0.02854,642,2.0912,0.4455
4,LA,0.0,0.01103,0.00125,0.01103,0.00125,642,2.0912,0.4455
4,LAC,0.0,0.00039,3e-05,0.00039,3e-05,642,2.0912,0.4455
4,LV,0.0,0.01385,0.00143,0.01385,0.00143,642,2.0912,0.4455
4,MIA,0.0,0.03549,0.00237,0.03549,0.00237,642,2.0912,0.4455
4,MIN,0.00312,0.00459,0.00063,0.00148,-0.00248,642,2.0912,0.4455
4,NE,0.0,0.00014,1e-05,0.00014,1e-05,642,2.0912,0.4455
4,NO,0.0,0.00668,0.00045,0.00668,0.00045,642,2.0912,0.4455
4,NYG,0.0,0.00076,0.00105,0.00076,0.00105,642,2.0912,0.4455
4,NYJ,0.17134,0.02257,0.23967,-0.14877,0.06833,642,2.0912,0.4455
4,PHI,0.0,0.00797,0.00093,0.00797,0.00093,642,2.0912,0.4455
4,PIT,0.01246,0.01291,0.02174,0.00045,0.00928,642,2.0912,0.4455
4,SEA,0.0,0.00044,0.00024,0.00044,0.00024,642,2.0912,0.4455
4,SF,0.43146,0.6838,0.33222,0.25234,-0.09925,642,2.0912,0.4455
4,TB,0.0,0.00146,0.00023,0.00146,0.00023,642,2.0912,0.4455
4,TEN,0.0,0.00051,0.00121,0.00051,0.00121,642,2.0912,0.4455
4,WAS,0.0,0.00188,0.00016,0.00188,0.00016,642,2.0912,0.4455
5,ARI,0.0,0.00105,0.0,0.00105,0.0,480,2.0364,0.4813
5,ATL,0.01042,0.00297,0.00557,-0.00744,-0.00485,480,2.0364,0.4813
5,BAL,0.0,0.01727,0.00883,0.01727,0.00883,480,2.0364,0.4813
5,BUF,0.0,0.00774,0.00141,0.00774,0.00141,480,2.0364,0.4813
5,CAR,0.0,0.00274,0.00017,0.00274,0.00017,480,2.0364,0.4813
5,CHI,0.15417,0.05384,0.11393,-0.10033,-0.04024,480,2.0364,0.4813
5,CIN,0.0,0.00169,0.00016,0.00169,0.00016,480,2.0364,0.4813
5,CLE,0.0,0.00079,0.00059,0.00079,0.00059,480,2.0364,0.4813
5,DAL,0.0,0.00099,0.00033,0.00099,0.00033,480,2.0364,0.4813
5,DEN,0.06875,0.03822,0.02284,-0.03053,-0.04591,480,2.0364,0.4813
5,GB,0.06042,0.02006,0.02198,-0.04036,-0.03844,480,2.0364,0.4813
5,HOU,0.0,0.00185,0.0001,0.00185,0.0001,480,2.0364,0.4813
5,IND,0.0,0.00286,0.00017,0.00286,0.00017,480,2.0364,0.4813
5,JAX,0.06875,0.02004,0.0715,-0.04871,0.00275,480,2.0364,0.4813
5,KC,0.03333,0.01462,0.02439,-0.01871,-0.00894,480,2.0364,0.4813
5,LA,0.0,0.00401,0.0003,0.00401,0.0003,480,2.0364,0.4813
5,LV,0.0,0.00332,0.00059,0.00332,0.00059,480,2.0364,0.4813
5,MIA,0.00625,0.03279,0.00147,0.02654,-0.00478,480,2.0364,0.4813
5,MIN,0.01042,0.07864,0.00269,0.06822,-0.00772,480,2.0364,0.4813
5,NE,0.0125,0.00213,0.00437,-0.01037,-0.00813,480,2.0364,0.4813
5,NO,0.0,0.00111,0.0,0.00111,0.0,480,2.0364,0.4813
5,NYG,0.0,0.00051,1e-05,0.00051,1e-05,480,2.0364,0.4813
5,NYJ,0.0,6e-05,0.00031,6e-05,0.00031,480,2.0364,0.4813
5,PIT,0.0125,0.02091,0.00446,0.00841,-0.00804,480,2.0364,0.4813
5,SEA,0.33333,0.4056,0.42468,0.07226,0.09135,480,2.0364,0.4813
5,SF,0.17917,0.07893,0.19743,-0.10024,0.01827,480,2.0364,0.4813
5,TB,0.00208,0.0255,0.00063,0.02342,-0.00145,480,2.0364,0.4813
5,WAS,0.04792,0.15978,0.09109,0.11186,0.04317,480,2.0364,0.4813
6,ARI,0.0,0.00128,0.0,0.00128,0.0,221,1.8258,0.5023
6,ATL,0.08145,0.12479,0.27025,0.04334,0.1888,221,1.8258,0.5023
6,BAL,0.1086,0.02301,0.03417,-0.08559,-0.07443,221,1.8258,0.5023
6,BUF,0.0,0.0053,0.00059,0.0053,0.00059,221,1.8258,0.5023
6,CAR,0.0,0.00106,4e-05,0.00106,4e-05,221,1.8258,0.5023
6,CHI,0.0,0.00401,0.00057,0.00401,0.00057,221,1.8258,0.5023
6,CIN,0.0181,0.02166,0.0224,0.00356,0.0043,221,1.8258,0.5023
6,CLE,0.0,0.00015,0.00012,0.00015,0.00012,221,1.8258,0.5023
6,DAL,0.0,0.0009,0.00021,0.0009,0.00021,221,1.8258,0.5023
6,DEN,0.0,0.00367,0.00014,0.00367,0.00014,221,1.8258,0.5023
6,DET,0.0,0.0045,0.00431,0.0045,0.00431,221,1.8258,0.5023
6,GB,0.14027,0.03877,0.04452,-0.1015,-0.09575,221,1.8258,0.5023
6,HOU,0.07692,0.04735,0.21643,-0.02957,0.13951,221,1.8258,0.5023
6,IND,0.0,0.00322,0.00089,0.00322,0.00089,221,1.8258,0.5023
6,JAX,0.00452,0.00687,0.00139,0.00235,-0.00314,221,1.8258,0.5023
6,LAC,0.00452,0.00636,0.00184,0.00183,-0.00269,221,1.8258,0.5023
6,LV,0.0,0.00227,0.0006,0.00227,0.0006,221,1.8258,0.5023
6,NE,0.0,0.00108,0.0,0.00108,0.0,221,1.8258,0.5023
6,NO,0.0,0.00153,0.00021,0.00153,0.00021,221,1.8258,0.5023
6,NYG,0.0,0.00283,4e-05,0.00283,4e-05,221,1.8258,0.5023
6,NYJ,0.0,0.00029,0.00028,0.00029,0.00028,221,1.8258,0.5023
6,PHI,0.49774,0.66054,0.32291,0.16281,-0.17483,221,1.8258,0.5023
6,PIT,0.00905,0.01253,0.04847,0.00348,0.03942,221,1.8258,0.5023
6,SEA,0.0,0.00203,0.0036,0.00203,0.0036,221,1.8258,0.5023
6,SF,0.00452,0.00365,0.00091,-0.00087,-0.00361,221,1.8258,0.5023
6,TB,0.0362,0.0148,0.01749,-0.02139,-0.01871,221,1.8258,0.5023
6,TEN,0.0181,0.00505,0.00757,-0.01305,-0.01052,221,1.8258,0.5023
6,WAS,0.0,0.00048,4e-05,0.00048,4e-05,221,1.8258,0.5023
7,ARI,0.0,0.00283,0.0016,0.00283,0.0016,216,1.9717,0.3194
7,ATL,0.00463,0.01048,0.01118,0.00585,0.00655,216,1.9717,0.3194
7,BAL,0.0,0.0142,0.00422,0.0142,0.00422,216,1.9717,0.3194
7,BUF,0.19907,0.16201,0.291,-0.03707,0.09192,216,1.9717,0.3194
7,CAR,0.0,0.00025,2e-05,0.00025,2e-05,216,1.9717,0.3194
7,CIN,0.04167,0.02771,0.06275,-0.01396,0.02108,216,1.9717,0.3194
7,CLE,0.0,0.00247,2e-05,0.00247,2e-05,216,1.9717,0.3194
7,DEN,0.00926,0.01845,0.00497,0.00919,-0.00429,216,1.9717,0.3194
7,DET,0.0,0.00085,0.00066,0.00085,0.00066,216,1.9717,0.3194
7,GB,0.0,0.00821,0.00368,0.00821,0.00368,216,1.9717,0.3194
7,HOU,0.0,0.00125,0.00054,0.00125,0.00054,216,1.9717,0.3194
7,IND,0.00926,0.00252,0.02576,-0.00674,0.0165,216,1.9717,0.3194
7,JAX,0.09259,0.02384,0.00244,-0.06875,-0.09015,216,1.9717,0.3194
7,KC,0.0,0.00525,0.00023,0.00525,0.00023,216,1.9717,0.3194
7,LA,0.375,0.10131,0.17011,-0.27369,-0.20489,216,1.9717,0.3194
7,LAC,0.0,0.00649,0.00092,0.00649,0.00092,216,1.9717,0.3194
7,LV,0.0,0.00066,1e-05,0.00066,1e-05,216,1.9717,0.3194
7,MIA,0.0,0.0054,0.00022,0.0054,0.00022,216,1.9717,0.3194
7,MIN,0.00463,0.00638,0.00051,0.00175,-0.00412,216,1.9717,0.3194
7,NE,0.0,0.00225,0.00335,0.00225,0.00335,216,1.9717,0.3194
7,NO,0.0,0.00338,0.00042,0.00338,0.00042,216,1.9717,0.3194
7,NYG,0.0,0.00084,0.0006,0.00084,0.0006,216,1.9717,0.3194
7,NYJ,0.0,0.00015,0.00445,0.00015,0.00445,216,1.9717,0.3194
7,PHI,0.00463,0.02011,0.00965,0.01548,0.00502,216,1.9717,0.3194
7,PIT,0.0,0.02768,0.00026,0.02768,0.00026,216,1.9717,0.3194
7,SEA,0.0,0.00186,5e-05,0.00186,5e-05,216,1.9717,0.3194
7,SF,0.0,0.00052,0.00225,0.00052,0.00225,216,1.9717,0.3194
7,TB,0.0,0.0007,1e-05,0.0007,1e-05,216,1.9717,0.3194
7,TEN,0.0,0.00031,2e-05,0.00031,2e-05,216,1.9717,0.3194
7,WAS,0.25926,0.54165,0.3981,0.28239,0.13884,216,1.9717,0.3194
8,ARI,0.0,0.00249,0.0001,0.00249,0.0001,214,1.6564,0.4813
8,ATL,0.0,0.00828,0.00054,0.00828,0.00054,214,1.6564,0.4813
8,BAL,0.02804,0.08725,0.13067,0.05921,0.10263,214,1.6564,0.4813
8,BUF,0.0,0.00997,0.00135,0.00997,0.00135,214,1.6564,0.4813
8,CAR,0.0,0.00129,1e-05,0.00129,1e-05,214,1.6564,0.4813
8,CHI,0.0,0.00362,0.00087,0.00362,0.00087,214,1.6564,0.4813
8,CIN,0.00935,0.00941,0.00134,7e-05,-0.00801,214,1.6564,0.4813
8,CLE,0.0,0.00096,0.0,0.00096,0.0,214,1.6564,0.4813
8,DAL,0.0,0.00261,0.0,0.00261,0.0,214,1.6564,0.4813
8,DEN,0.46262,0.36438,0.25753,-0.09824,-0.20509,214,1.6564,0.4813
8,DET,0.24299,0.1236,0.33473,-0.11939,0.09174,214,1.6564,0.4813
8,GB,0.0,0.01501,0.01193,0.01501,0.01193,214,1.6564,0.4813
8,HOU,0.00935,0.01853,0.00909,0.00919,-0.00025,214,1.6564,0.4813
8,IND,0.0,0.00072,1e-05,0.00072,1e-05,214,1.6564,0.4813
8,JAX,0.0,0.004,0.00024,0.004,0.00024,214,1.6564,0.4813
8,KC,0.00467,0.01338,0.02796,0.0087,0.02328,214,1.6564,0.4813
8,LA,0.00467,0.00281,5e-05,-0.00186,-0.00463,214,1.6564,0.4813
8,LAC,0.09346,0.03382,0.04784,-0.05964,-0.04562,214,1.6564,0.4813
8,LV,0.0,0.00131,1e-05,0.00131,1e-05,214,1.6564,0.4813
8,MIA,0.03271,0.03455,0.0059,0.00184,-0.02681,214,1.6564,0.4813
8,MIN,0.00467,0.0168,0.00798,0.01213,0.00331,214,1.6564,0.4813
8,NE,0.0,0.00405,0.0,0.00405,0.0,214,1.6564,0.4813
8,NO,0.0,0.0011,0.0,0.0011,0.0,214,1.6564,0.4813
8,NYG,0.0,0.00071,0.0,0.00071,0.0,214,1.6564,0.4813
8,NYJ,0.03271,0.0032,0.05642,-0.02951,0.02371,214,1.6564,0.4813
8,PHI,0.0,0.00328,0.00014,0.00328,0.00014,214,1.6564,0.4813
8,PIT,0.07477,0.20721,0.09971,0.13245,0.02494,214,1.6564,0.4813
8,SEA,0.0,0.00142,9e-05,0.00142,9e-05,214,1.6564,0.4813
8,SF,0.0,0.00472,0.00508,0.00472,0.00508,214,1.6564,0.4813
8,TB,0.0,0.00818,0.00024,0.00818,0.00024,214,1.6564,0.4813
8,TEN,0.0,0.00081,0.0,0.00081,0.0,214,1.6564,0.4813
8,WAS,0.0,0.01056,0.00019,0.01056,0.00019,214,1.6564,0.4813
9,ARI,0.0,0.0255,0.00085,0.0255,0.00085,191,1.8848,0.2304
9,ATL,0.0,0.00895,0.00859,0.00895,0.00859,191,1.8848,0.2304
9,BAL,0.20419,0.14928,0.16204,-0.0549,-0.04215,191,1.8848,0.2304
9,BUF,0.0733,0.02543,0.03932,-0.04787,-0.03398,191,1.8848,0.2304
9,CAR,0.0,0.00158,1e-05,0.00158,1e-05,191,1.8848,0.2304
9,CHI,0.0,0.00382,0.00073,0.00382,0.00073,191,1.8848,0.2304
9,CIN,0.23037,0.17544,0.1689,-0.05493,-0.06146,191,1.8848,0.2304
9,CLE,0.0,0.00337,0.0026,0.00337,0.0026,191,1.8848,0.2304
9,DAL,0.0,0.00586,0.00014,0.00586,0.00014,191,1.8848,0.2304
9,DEN,0.0,0.00038,5e-05,0.00038,5e-05,191,1.8848,0.2304
9,DET,0.0,0.00324,0.00161,0.00324,0.00161,191,1.8848,0.2304
9,GB,0.0,0.00416,0.00012,0.00416,0.00012,191,1.8848,0.2304
9,HOU,0.0,0.00241,0.00142,0.00241,0.00142,191,1.8848,0.2304
9,IND,0.0,0.00057,0.0,0.00057,0.0,191,1.8848,0.2304
9,JAX,0.0,0.00091,4e-05,0.00091,4e-05,191,1.8848,0.2304
9,KC,0.04712,0.02579,0.12658,-0.02133,0.07946,191,1.8848,0.2304
9,LA,0.0,0.01258,0.00024,0.01258,0.00024,191,1.8848,0.2304
9,LAC,0.0,0.01221,0.00089,0.01221,0.00089,191,1.8848,0.2304
9,LV,0.0,0.00176,1e-05,0.00176,1e-05,191,1.8848,0.2304
9,MIA,0.0,0.00133,0.0,0.00133,0.0,191,1.8848,0.2304
9,MIN,0.11518,0.10494,0.06935,-0.01024,-0.04583,191,1.8848,0.2304
9,NE,0.0,0.00628,0.00042,0.00628,0.00042,191,1.8848,0.2304
9,NO,0.20942,0.23181,0.19115,0.02239,-0.01828,191,1.8848,0.2304
9,NYG,0.0,0.00189,4e-05,0.00189,4e-05,191,1.8848,0.2304
9,NYJ,0.0,0.00136,0.00438,0.00136,0.00438,191,1.8848,0.2304
9,PHI,0.09424,0.10218,0.17384,0.00794,0.0796,191,1.8848,0.2304
9,SEA,0.0,0.00267,0.00014,0.00267,0.00014,191,1.8848,0.2304
9,TB,0.0,0.00149,6e-05,0.00149,6e-05,191,1.8848,0.2304
9,TEN,0.02094,0.02198,0.01218,0.00104,-0.00876,191,1.8848,0.2304
9,WAS,0.00524,0.06083,0.03428,0.0556,0.02904,191,1.8848,0.2304
10,ARI,0.0,0.03023,0.0018,0.03023,0.0018,151,1.6438,0.5629
10,ATL,0.01325,0.01312,0.02812,-0.00013,0.01488,151,1.6438,0.5629
10,BAL,0.04636,0.09669,0.01369,0.05034,-0.03266,151,1.6438,0.5629
10,BUF,0.0,0.02747,0.01811,0.02747,0.01811,151,1.6438,0.5629
10,CAR,0.0,0.00913,2e-05,0.00913,2e-05,151,1.6438,0.5629
10,CHI,0.09272,0.12461,0.17049,0.0319,0.07777,151,1.6438,0.5629
10,CIN,0.0,0.00049,0.00016,0.00049,0.00016,151,1.6438,0.5629
10,DAL,0.0,0.00283,1e-05,0.00283,1e-05,151,1.6438,0.5629
10,DEN,0.0,0.00328,0.00023,0.00328,0.00023,151,1.6438,0.5629
10,DET,0.0,0.00941,0.00517,0.00941,0.00517,151,1.6438,0.5629
10,HOU,0.0,0.0017,1e-05,0.0017,1e-05,151,1.6438,0.5629
10,IND,0.0,0.00143,1e-05,0.00143,1e-05,151,1.6438,0.5629
10,JAX,0.0,0.00278,3e-05,0.00278,3e-05,151,1.6438,0.5629
10,KC,0.0,0.01877,0.05701,0.01877,0.05701,151,1.6438,0.5629
10,LA,0.0,0.0191,0.00918,0.0191,0.00918,151,1.6438,0.5629
10,LAC,0.4106,0.24059,0.30955,-0.17001,-0.10105,151,1.6438,0.5629
10,MIA,0.0,0.00638,0.00025,0.00638,0.00025,151,1.6438,0.5629
10,MIN,0.17881,0.24462,0.23255,0.06581,0.05374,151,1.6438,0.5629
10,NE,0.0,0.00399,2e-05,0.00399,2e-05,151,1.6438,0.5629
10,NO,0.0,0.02335,0.00956,0.02335,0.00956,151,1.6438,0.5629
10,NYG,0.19868,0.04359,0.01235,-0.15508,-0.18633,151,1.6438,0.5629
10,NYJ,0.0,0.00092,0.00118,0.00092,0.00118,151,1.6438,0.5629
10,PHI,0.03311,0.0141,0.0885,-0.01902,0.05539,151,1.6438,0.5629
10,PIT,0.0,0.02164,0.0012,0.02164,0.0012,151,1.6438,0.5629
10,SF,0.02649,0.02817,0.04033,0.00167,0.01384,151,1.6438,0.5629
10,TB,0.0,0.00238,7e-05,0.00238,7e-05,151,1.6438,0.5629
10,TEN,0.0,0.00167,2e-05,0.00167,2e-05,151,1.6438,0.5629
10,WAS,0.0,0.00756,0.00038,0.00756,0.00038,151,1.6438,0.5629
11,ATL,0.0,0.0054,5e-05,0.0054,5e-05,105,1.6657,0.3048
11,BAL,0.0,0.00741,0.00046,0.00741,0.00046,105,1.6657,0.3048
11,BUF,0.0,0.00347,0.00113,0.00347,0.00113,105,1.6657,0.3048
11,CHI,0.0,0.00161,0.0,0.00161,0.0,105,1.6657,0.3048
11,CIN,0.0,0.00161,8e-05,0.00161,8e-05,105,1.6657,0.3048
11,CLE,0.01905,0.00698,0.00342,-0.01207,-0.01563,105,1.6657,0.3048
11,DAL,0.0,0.01035,0.0,0.01035,0.0,105,1.6657,0.3048
11,DEN,0.0,0.02425,0.00077,0.02425,0.00077,105,1.6657,0.3048
11,DET,0.32381,0.15107,0.25001,-0.17274,-0.0738,105,1.6657,0.3048
11,GB,0.10476,0.06378,0.06541,-0.04098,-0.03935,105,1.6657,0.3048
11,HOU,0.04762,0.00534,0.08631,-0.04228,0.03869,105,1.6657,0.3048
11,IND,0.0,0.00215,0.0,0.00215,0.0,105,1.6657,0.3048
11,JAX,0.0,0.00098,0.0,0.00098,0.0,105,1.6657,0.3048
11,KC,0.0,0.00352,6e-05,0.00352,6e-05,105,1.6657,0.3048
11,LA,0.06667,0.03481,0.05876,-0.03186,-0.0079,105,1.6657,0.3048
11,LAC,0.0,0.00966,4e-05,0.00966,4e-05,105,1.6657,0.3048
11,LV,0.0,0.00184,0.0,0.00184,0.0,105,1.6657,0.3048
11,MIA,0.29524,0.43832,0.35835,0.14308,0.06311,105,1.6657,0.3048
11,MIN,0.10476,0.13152,0.08983,0.02676,-0.01493,105,1.6657,0.3048
11,NE,0.0,0.00493,0.00017,0.00493,0.00017,105,1.6657,0.3048
11,NO,0.0,0.03251,0.00232,0.03251,0.00232,105,1.6657,0.3048
11,NYJ,0.0,0.00357,0.00612,0.00357,0.00612,105,1.6657,0.3048
11,PHI,0.0,0.01802,0.0031,0.01802,0.0031,105,1.6657,0.3048
11,PIT,0.0,0.00301,0.00012,0.00301,0.00012,105,1.6657,0.3048
11,SEA,0.0,0.00104,0.0,0.00104,0.0,105,1.6657,0.3048
11,SF,0.0381,0.03074,0.07347,-0.00736,0.03537,105,1.6657,0.3048
11,TEN,0.0,0.0012,0.0,0.0012,0.0,105,1.6657,0.3048
11,WAS,0.0,0.00093,1e-05,0.00093,1e-05,105,1.6657,0.3048
12,ARI,0.0,0.02862,0.00064,0.02862,0.00064,98,1.4417,0.4388
12,BAL,0.0,0.0071,0.001,0.0071,0.001,98,1.4417,0.4388
12,CAR,0.0,0.00136,0.0,0.00136,0.0,98,1.4417,0.4388
12,CHI,0.0,0.00554,0.00421,0.00554,0.00421,98,1.4417,0.4388
12,CLE,0.0,0.00798,0.00047,0.00798,0.00047,98,1.4417,0.4388
12,DAL,0.0,0.00436,0.0,0.00436,0.0,98,1.4417,0.4388
12,DEN,0.08163,0.03903,0.0432,-0.0426,-0.03843,98,1.4417,0.4388
12,DET,0.0,0.01651,0.03346,0.01651,0.03346,98,1.4417,0.4388
12,GB,0.0102,0.01278,0.01452,0.00257,0.00432,98,1.4417,0.4388
12,HOU,0.08163,0.0323,0.14141,-0.04933,0.05978,98,1.4417,0.4388
12,IND,0.0,0.00159,0.0,0.00159,0.0,98,1.4417,0.4388
12,KC,0.08163,0.22253,0.22583,0.14089,0.14419,98,1.4417,0.4388
12,LA,0.0,0.00484,1e-05,0.00484,1e-05,98,1.4417,0.4388
12,LAC,0.0,0.00073,1e-05,0.00073,1e-05,98,1.4417,0.4388
12,LV,0.0,0.00614,1e-05,0.00614,1e-05,98,1.4417,0.4388
12,MIA,0.33673,0.23518,0.18241,-0.10155,-0.15432,98,1.4417,0.4388
12,MIN,0.0,0.02021,0.00016,0.02021,0.00016,98,1.4417,0.4388
12,NE,0.0,0.00229,0.0,0.00229,0.0,98,1.4417,0.4388
12,NYG,0.0,0.00403,0.00018,0.00403,0.00018,98,1.4417,0.4388
12,PHI,0.0,0.00371,0.00013,0.00371,0.00013,98,1.4417,0.4388
12,PIT,0.03061,0.09179,0.09325,0.06117,0.06263,98,1.4417,0.4388
12,SEA,0.0,0.00793,1e-05,0.00793,1e-05,98,1.4417,0.4388
12,SF,0.0,0.00491,0.0,0.00491,0.0,98,1.4417,0.4388
12,TB,0.04082,0.123,0.06403,0.08218,0.02321,98,1.4417,0.4388
12,TEN,0.0,0.00494,0.0,0.00494,0.0,98,1.4417,0.4388
12,WAS,0.33673,0.1106,0.19505,-0.22613,-0.14168,98,1.4417,0.4388
13,CHI,0.0,0.00231,0.02304,0.00231,0.02304,54,0.7788,0.463
