Team,Power Rating,Projected QB,Starter Weight %,QB Adj (Pts),EPA Rating,SR Rating (Pts),Strength of Schedule,Offensive EPA/Game,Defensive EPA/Game,Special Teams EPA/Game
BAL,10.883,L.Jackson,0.909,0.475,13.456,8.48,-0.004,8.012,-4.239,1.46
KC,8.085,P.Mahomes,0.912,0.612,11.481,5.225,0.583,11.688,2.276,1.632
NO,5.187,S.Rattler,0.0,-4.033,3.006,6.51,-0.176,0.131,-1.282,1.858
LA,5.075,M.Stafford,0.0,-1.256,6.747,3.612,0.609,5.4,-1.714,-0.901
SF,4.78,M.Jones,0.0,-3.384,5.675,3.895,1.373,1.521,-2.525,0.617
SEA,3.393,S.Darnold,0.0,-3.271,4.291,2.574,1.856,2.848,1.039,0.937
PIT,3.2,A.Rodgers,0.0,2.123,5.81,1.152,-1.096,-0.711,-7.993,-0.593
GB,2.459,J.Love,0.0,-3.742,4.015,1.21,-1.629,3.871,-1.376,0.223
NE,2.19,D.Maye,0.0,-3.402,0.573,3.253,-2.134,1.323,-2.197,-1.027
BUF,2.163,J.Allen,0.823,-0.045,2.478,1.827,-5.269,2.989,-4.136,-0.015
IND,0.658,D.Jones,0.0,-1.513,-1.447,2.15,-1.348,-0.833,-1.496,-0.971
TEN,0.639,C.Ward,0.0,-1.795,-0.721,1.592,0.601,4.372,3.661,-1.945
DAL,0.49,D.Prescott,1.0,0.0,-1.108,1.622,-0.902,3.219,2.81,-0.868
TB,0.466,B.Mayfield,0.0,-1.764,-0.975,1.486,0.03,-1.647,-3.447,-2.589
ARI,-0.071,K.Murray,0.897,0.579,2.936,-2.244,1.661,2.184,1.889,1.1
LAC,-0.695,J.Herbert,0.162,-2.147,-3.273,1.206,1.062,-1.122,0.49,-2.455
CHI,-0.843,C.Williams,0.0,-1.311,-1.528,-0.305,-2.419,-2.247,-3.954,-0.919
DEN,-1.685,B.Nix,0.0,-0.54,-1.19,-1.96,1.531,-4.182,0.826,2.494
HOU,-1.821,C.Stroud,0.0,-3.491,-4.467,0.185,4.506,-1.851,6.791,0.385
LV,-2.855,G.Smith,0.0,-4.703,-5.687,-0.663,-0.017,1.893,6.627,-0.94
MIN,-3.077,C.Wentz,0.0,1.041,-1.214,-4.272,1.728,-1.082,0.171,-1.147
CLE,-3.118,J.Flacco,0.0,-1.191,-2.179,-3.643,1.108,1.055,2.943,-1.385
NYG,-3.216,R.Wilson,0.0,3.524,-5.642,-1.3,-1.696,-0.851,5.091,1.607
ATL,-3.347,M.Penix,0.0,-3.7,-4.49,-2.354,1.6,-1.782,4.003,-0.073
JAX,-3.833,T.Lawrence,0.0,-1.386,-4.196,-3.38,-0.501,0.923,6.14,1.149
DET,-4.498,J.Goff,0.0,2.354,-2.894,-5.436,1.097,1.795,6.886,1.149
PHI,-4.72,J.Hurts,0.0,-2.881,-10.385,-0.383,-2.003,-6.103,2.786,0.226
CAR,-5.529,B.Young,0.0,-0.486,-7.836,-3.584,1.267,-2.324,5.854,-0.963
CIN,-6.223,J.Browning,0.0,-0.472,-10.932,-2.505,0.911,-6.075,7.19,1.392
WAS,-7.227,M.Mariota,0.0,2.013,-8.656,-5.834,-2.816,-5.148,0.934,-0.348
NYJ,-7.58,T.Taylor,0.0,0.811,-8.995,-6.179,0.509,-5.452,3.948,-0.147
MIA,-8.869,T.Tagovailoa,0.0,-2.029,-13.563,-5.03,-0.478,-4.653,9.642,0.896
