Team,Power Rating,Projected QB,Starter Weight %,QB Adj (Pts),EPA Rating,SR Rating (Pts),Strength of Schedule,Offensive EPA/Game,Defensive EPA/Game,Special Teams EPA/Game
BUF,8.86,J.Allen,0.933,-0.079,8.984,8.331,-1.726,4.87,-5.086,0.776
KC,6.282,P.Mahomes,0.978,0.109,6.627,5.721,1.11,7.815,3.196,1.103
TB,5.431,B.Mayfield,0.0,-1.583,5.743,4.935,-1.527,7.039,-0.045,0.17
BAL,4.807,L.Jackson,0.899,0.65,4.163,5.035,-0.355,4.211,1.058,1.474
ARI,4.22,J.Brissett,0.0,-0.886,6.866,2.095,0.518,5.031,-1.941,-0.601
NE,3.921,D.Maye,0.0,-2.129,2.827,4.518,-1.998,0.595,-0.634,3.355
DAL,3.412,D.Prescott,0.77,0.745,3.64,3.078,-0.011,3.321,-0.018,-0.056
IND,2.747,D.Jones,0.0,-1.408,3.368,2.16,-1.088,2.684,0.582,2.179
LA,2.739,M.Stafford,0.698,0.377,3.632,1.956,0.503,3.369,-1.355,-1.42
SF,2.311,B.Purdy,0.0,-2.85,0.247,3.69,0.574,0.547,-0.228,-0.924
GB,2.131,J.Love,0.072,-3.748,3.092,1.33,-0.086,4.957,0.663,-1.093
TEN,1.456,C.Ward,0.0,-3.055,-0.027,2.458,0.264,0.846,1.165,0.03
CLE,0.997,S.Sanders,0.0,-2.259,-0.332,1.91,-0.496,2.536,2.549,0.297
CAR,0.303,B.Young,0.0,-0.447,-1.338,1.475,-1.083,-1.859,-2.589,-0.713
MIN,0.074,J.McCarthy,0.0,-2.833,0.821,-0.471,0.489,2.786,2.067,-0.324
SEA,-0.413,S.Darnold,0.0,-2.565,-1.559,0.437,1.556,-2.477,2.202,1.784
CIN,-0.691,J.Flacco,0.0,-1.453,-2.192,0.43,-2.087,0.716,1.698,0.646
NO,-0.909,T.Shough,0.0,-2.008,-1.922,-0.13,0.756,-2.881,-0.35,-0.082
LV,-1.069,G.Smith,0.0,-2.957,-2.944,0.341,-0.409,0.279,2.871,-0.031
LAC,-1.304,J.Herbert,0.95,0.036,0.11,-2.263,0.92,6.66,4.499,-2.398
DEN,-1.944,B.Nix,0.0,-1.976,-3.684,-0.588,-1.883,-0.97,1.177,0.408
WAS,-1.973,M.Mariota,0.0,0.913,-3.769,-0.575,1.095,0.362,5.151,0.023
PHI,-1.985,J.Hurts,0.811,0.201,-2.347,-1.624,0.001,1.108,2.979,-0.553
MIA,-2.281,T.Tagovailoa,0.482,0.041,-3.599,-1.213,-0.074,-1.571,1.242,-0.781
CHI,-3.48,C.Williams,0.0,-0.192,-4.541,-2.54,-0.03,-1.173,1.737,-1.841
PIT,-4.216,M.Rudolph,0.123,-2.935,-4.746,-3.623,0.007,-4.734,1.87,1.137
NYG,-4.564,J.Winston,0.0,2.689,-3.07,-5.419,0.83,-0.087,3.981,0.259
ATL,-7.41,K.Cousins,0.0,0.017,-7.779,-6.776,-0.585,0.119,5.828,-1.484
HOU,-7.544,D.Mills,0.493,-2.121,-6.91,-7.63,1.489,-4.274,3.906,0.015
DET,-8.441,J.Goff,0.669,0.235,-10.022,-6.877,0.567,-4.248,7.137,0.484
NYJ,-9.623,T.Taylor,0.0,-0.672,-13.307,-6.479,1.582,-4.49,9.149,-1.302
JAX,-9.708,T.Lawrence,0.729,-0.042,-12.606,-7.129,1.53,-4.482,8.647,-0.897
